width,element_id,n1,n2,family,mean_tension_per_rope_kn,sigma_per_rope_kn,peak_mean_plus_3p5sigma_kn,capacity_ratio_to_break
R,113,113,114,carrying_rope,694.7562500000225,6.955130476710161e-12,694.7562500000469,3.425661877816629
R,114,114,115,carrying_rope,695.04374999999,3.908780809762075e-12,695.0437500000037,3.4242448766714144
R,115,115,116,carrying_rope,695.4562500000038,2.1315127227831665e-12,695.4562500000113,3.4222138344431605
R,116,116,117,carrying_rope,696.0374999999946,2.0278790759261817e-12,696.0375000000016,3.4193559973420893
R,117,117,118,carrying_rope,696.4562500000194,6.60174706393554e-12,696.4562500000425,3.4173000816632126
R,118,118,119,carrying_rope,696.7437499999693,1.0823476062939743e-11,696.7437500000071,3.415889988248873
R,119,119,120,carrying_rope,697.1625000000155,5.9950028530376005e-12,697.1625000000365,3.413838237139656
R,120,120,121,carrying_rope,699.6437499999962,2.177587597459938e-12,699.6437500000038,3.4017312382194325
R,121,121,122,carrying_rope,700.0750000000011,3.967068028199857e-12,700.0750000000149,3.3996357533120727
R,122,122,123,carrying_rope,700.3687500000141,3.903830401436074e-12,700.3687500000277,3.3982098715853697
R,123,123,124,carrying_rope,700.7999999999952,2.0819702105007876e-12,700.8000000000025,3.396118721461175
R,124,124,125,carrying_rope,701.3999999999987,1.1794402067259659e-12,701.4000000000028,3.3932135728542776
R,125,125,126,carrying_rope,701.8374999999894,5.008314570693709e-12,701.8375000000069,3.3910983667871504
R,126,126,127,carrying_rope,702.1375000000035,3.6044504375423727e-12,702.1375000000161,3.3896494632460814
R,127,127,128,carrying_rope,702.5749999999967,2.1586861092922684e-12,702.5750000000043,3.3875386969362498
R,128,128,129,carrying_rope,703.1812500000042,1.903213324591675e-12,703.1812500000109,3.3846181194392813
R,129,129,130,carrying_rope,703.6187499999966,2.5667386532988133e-12,703.6187500000055,3.382513612663081
R,130,130,131,carrying_rope,703.9187499999997,2.7984056555718966e-12,703.9187500000095,3.3810720342368605
R,131,131,132,carrying_rope,704.3625000000036,1.8405194768330036e-12,704.3625000000101,3.378941951054984
R,132,132,133,carrying_rope,704.8437499999932,4.5857199479015574e-12,704.8437500000092,3.3766348924849923
R,133,133,134,carrying_rope,705.2062500000104,5.4300089210808065e-12,705.2062500000294,3.3748991872943566
R,134,134,135,carrying_rope,705.5124999999925,3.2527676815725287e-12,705.5125000000039,3.3734342056306397
R,135,135,136,carrying_rope,705.8187500000009,1.8464763473066982e-12,705.8187500000074,3.371970495258131
R,136,136,137,carrying_rope,706.268749999996,2.154730235302357e-12,706.2687500000035,3.369822040122812
R,137,137,138,carrying_rope,706.8875000000053,1.858330756119964e-12,706.8875000000118,3.3668723806828673
R,138,138,139,carrying_rope,707.3374999999952,2.270098014108306e-12,707.3375000000032,3.3647304151129966
R,139,139,140,carrying_rope,707.6499999999991,1.357746023838123e-12,707.6500000000038,3.3632445417932413
R,140,140,141,carrying_rope,708.1000000000016,1.0089775066602105e-12,708.1000000000051,3.3611071882502226
R,141,141,142,carrying_rope,708.7312499999998,7.481569015226562e-13,708.7312500000024,3.3581135303402974
R,142,142,143,carrying_rope,709.1874999999978,1.3923107558186598e-12,709.1875000000027,3.3559531153608755
R,143,143,144,carrying_rope,709.5000000000027,1.5911340482273859e-12,709.5000000000083,3.35447498238192
R,144,144,145,carrying_rope,709.9562500000003,1.492831091780268e-12,709.9562500000055,3.352319245023875
R,145,145,146,carrying_rope,710.5937500000002,2.579201690915666e-12,710.5937500000092,3.3493117551343072
R,146,146,147,carrying_rope,711.1499999999972,1.7403061102465428e-12,711.1500000000034,3.346691977782449
R,147,147,148,carrying_rope,711.4687500000025,1.4127212936265284e-12,711.4687500000074,3.3451926033293455
R,148,148,149,carrying_rope,711.9312499999992,6.464548936585172e-13,711.9312500000015,3.343019427788842
R,149,149,150,carrying_rope,712.5749999999999,9.796345419532415e-13,712.5750000000033,3.3399992983194595
R,150,150,151,carrying_rope,713.1812499999994,8.586432721123334e-13,713.1812500000024,3.337160083779533
R,151,151,152,carrying_rope,715.7750000000002,6.009115836337999e-13,715.7750000000023,3.3250672348153993
R,152,152,153,carrying_rope,716.2562500000005,6.402122421378266e-13,716.2562500000028,3.322833134091313
R,153,153,154,carrying_rope,716.5625000000001,6.701128545229997e-13,716.5625000000025,3.3214129960749994
R,154,154,155,carrying_rope,576.7405591157905,13.08696277611727,622.5449288322009,3.8230172470676393
R,155,155,156,carrying_rope,576.7399248639741,13.086981797240574,622.5443611543161,3.823020733152294
R,156,156,157,carrying_rope,576.7404730692109,13.086839325909587,622.5444107098945,3.823020428833437
R,157,157,158,carrying_rope,661.6561271867723,15.033737435242063,714.2742082101196,3.3320536744060485
R,158,158,159,carrying_rope,661.3998420338893,15.033658547458103,714.0176469499927,3.3332509499820344
R,159,159,160,carrying_rope,660.9497607006574,15.033474557361469,713.5669216514225,3.3353564014597503
R,160,160,161,carrying_rope,687.1555642024274,16.031113866798993,743.2644627362239,3.2020903989387084
R,161,161,162,carrying_rope,686.5422987393933,16.032591339045556,742.6563684260528,3.204712301927805
R,162,162,163,carrying_rope,685.8851777930386,16.03396481231208,742.0040546361308,3.2075296423644493
R,163,163,164,carrying_rope,685.2342765949707,16.03512932081344,741.3572292178177,3.2103281740586276
R,164,164,165,carrying_rope,684.5896150226555,16.036086959003335,740.7159193791672,3.2131076675047066
R,165,165,166,carrying_rope,684.145227219042,16.036615752247688,740.2733823519089,3.215028470209946
R,166,166,167,carrying_rope,683.7751615728041,16.06650843253032,740.0079410866603,3.2161817027329507
R,167,167,168,carrying_rope,683.2432240494452,16.066841929347614,739.4771708021618,3.218490163013755
R,168,168,169,carrying_rope,682.6111943435873,16.06703908605433,738.8458311447774,3.221240344974806
R,169,169,170,carrying_rope,681.9854658816618,16.06703800260682,738.2200988907856,3.223970742026768
R,170,170,171,carrying_rope,681.3660479933824,16.066841777690207,737.5999942152981,3.2266811532882165
R,171,171,172,carrying_rope,680.7529475490297,16.066453663098248,736.9855353698736,3.2293713862451057
R,172,172,173,carrying_rope,680.2337393804195,16.065968345887974,736.4646285910273,3.231655544073195
R,173,173,174,carrying_rope,679.8881522336843,16.072961773749622,736.1435184418079,3.23306521130246
R,174,174,175,carrying_rope,679.4691208362276,16.072383788314667,735.722464095329,3.234915496193982
R,175,175,176,carrying_rope,678.8625154380815,16.071382489650365,735.1123541518577,3.2376003294706504
R,176,176,177,carrying_rope,678.2684779587898,16.070203524413813,734.5141902942382,3.240236923192183
R,177,177,178,carrying_rope,677.6807517526605,16.068850816151063,733.9217296091892,3.24285261490669
R,178,178,179,carrying_rope,677.0930778147859,16.067328331155405,733.3287269738298,3.2454749315785834
R,179,179,180,carrying_rope,676.5116949707395,16.065640060298183,732.7414351817832,3.248076177662253
R,180,180,181,carrying_rope,674.5905079505785,16.059247416741435,730.7978739091735,3.256714455488134
R,181,181,182,carrying_rope,674.0332805666189,16.05712347099365,730.2332127150967,3.259232747235459
R,182,182,183,carrying_rope,673.4760913374886,16.054845570412805,729.6680508339334,3.261757174759004
R,183,183,184,carrying_rope,672.9252002950844,16.05241778572171,729.1086625451104,3.2642596669913355
R,184,184,185,carrying_rope,672.3743658866722,16.049844147166315,728.5488204017543,3.2667680371612735
R,185,185,186,carrying_rope,671.8298449841753,16.047128638259206,727.9947952180826,3.2692541425203907
R,186,186,187,carrying_rope,671.4543400838227,16.045142259559515,727.612337992281,3.2709725711457747
R,187,187,188,carrying_rope,671.1526591047146,16.049691770591906,727.3265803017863,3.2722576961404015
R,188,188,189,carrying_rope,670.7021583998949,16.047114388842672,726.8670587608442,3.274326400287558
R,189,189,190,carrying_rope,670.1703809091142,16.04394453838757,726.3241867934707,3.2767737096943867
R,190,190,191,carrying_rope,669.6511788346281,16.040648295736435,725.7934478697057,3.2791698615984988
R,191,191,192,carrying_rope,669.1320514868588,16.0372295182082,725.2623548005876,3.2815711228447615
R,192,192,193,carrying_rope,668.6192468736175,16.03369200622678,724.7371688954113,3.2839491365227107
R,193,193,194,carrying_rope,668.1877877582252,16.03059264169789,724.2948620041678,3.2859545536667145
R,194,194,195,carrying_rope,667.8989814481928,16.034163063937036,724.0185521719724,3.2872085844489396
R,195,195,196,carrying_rope,667.5488951318519,16.03151261699244,723.6591892913254,3.2888409837381016
R,196,196,197,carrying_rope,667.0488105824719,16.027592442975237,723.1453841328853,3.291177752387687
R,197,197,198,carrying_rope,666.5550287114363,16.023568225098266,722.6375174992802,3.2934907783865106
R,198,198,199,carrying_rope,666.0675417297299,16.019443627725387,722.1355944267688,3.2957799315919942
R,199,199,200,carrying_rope,665.5800908845417,16.015222258396197,721.6333687889285,3.298073651990627
R,200,200,201,carrying_rope,665.0989165115425,16.010907667471333,721.1370933476921,3.300343335483502
R,201,201,202,carrying_rope,663.5025329332301,15.996035552641718,719.4886573674761,3.307904823278436
R,202,202,203,carrying_rope,663.0450936536771,15.991578018727292,719.0156167192226,3.3100810951222996
R,203,203,204,carrying_rope,662.5876850638706,15.987038569230949,718.5423200561789,3.312261412541325
R,204,204,205,carrying_rope,662.1365699729341,15.98242066686338,718.075042306956,3.3144168224448887
R,205,205,206,carrying_rope,661.6917600170817,15.977727711953872,717.6138070089203,3.316547113161126
R,206,206,207,carrying_rope,661.2470155143279,15.972963040341238,717.1523861555222,3.3186810027344333
R,207,207,208,carrying_rope,660.9401075535133,15.969586024431457,716.8336586390234,3.3201565960485944
R,208,208,209,carrying_rope,660.6947401039394,15.971526041994428,716.5950812509199,3.3212619822136755
R,209,209,210,carrying_rope,660.3253138143403,15.967338418394359,716.2109982787206,3.3230430776962177
R,210,210,211,carrying_rope,659.8995911413074,15.962334785275091,715.7677628897702,3.3251008544883645
R,211,211,212,carrying_rope,659.4802090572346,15.95727227693359,715.3306620265021,3.327132648358116
R,212,212,213,carrying_rope,659.060919396825,15.952154010852047,714.8934584348073,3.329167405183408
R,213,213,214,carrying_rope,658.6479721860856,15.946983020737047,714.4624127586652,3.3311759408173773
R,214,214,215,carrying_rope,658.2976587304524,15.942548874486233,714.0965797911542,3.332882508268081
R,215,215,216,carrying_rope,658.071394641963,15.943858110542404,713.8748980288615,3.3339174784988423
R,216,216,217,carrying_rope,657.7899939201828,15.940173357050407,713.5806006698592,3.335292464181094
R,217,217,218,carrying_rope,657.38983613665,15.934821007985452,713.1617096645991,3.337251520583343
R,218,218,219,carrying_rope,656.996002562669,15.929427339514936,712.7489982509712,3.3391839284801925
R,219,219,220,carrying_rope,656.6084842729821,15.923995066741446,712.3424670065772,3.341089588553233
R,220,220,221,carrying_rope,656.227270861794,15.918526807527233,711.9421146881393,3.342968411192447
R,221,221,222,carrying_rope,655.8461005702387,15.913025083080958,711.5416883610221,3.344849695992001
R,222,222,223,carrying_rope,654.5746519879699,15.894371644473436,710.2049527436269,3.3511453148921415
R,223,223,224,carrying_rope,654.2171935313831,15.888969163559869,709.8285856038427,3.3529221677869767
R,224,224,225,carrying_rope,653.8597759016724,15.883541894343606,709.452172531875,3.354701123130423
R,225,225,226,carrying_rope,653.5086598869303,15.878092156678408,709.0819824353048,3.356452510365607
R,226,226,227,carrying_rope,653.1638551115616,15.872622188187304,708.7180327702172,3.3581761574446225
R,227,227,228,carrying_rope,652.8191199711757,15.867134146872736,708.3540894852304,3.359901545467995
R,228,228,229,carrying_rope,652.5872198720311,15.86328091496941,708.108703074424,3.3610658782566265
R,229,229,230,carrying_rope,652.3921211835337,15.863614937902259,707.9147734661916,3.361986624953044
R,230,230,231,carrying_rope,652.1164554617584,15.858909381907425,707.6226382984344,3.363374588640921
R,231,231,232,carrying_rope,651.7844953869867,15.853343371519141,707.2711971873036,3.365045840216387
R,232,232,233,carrying_rope,651.465124767713,15.847767514787737,706.9323110694701,3.366658961166252
R,233,233,234,carrying_rope,651.1458449357947,15.842183807961888,706.5934882636612,3.3682733276363237
R,234,234,235,carrying_rope,650.8329057738371,15.83659420182408,706.2609854802214,3.369859087404809
R,235,235,236,carrying_rope,650.5700980597477,15.831840446106217,705.9815396211195,3.371192965296627
R,236,236,237,carrying_rope,650.3941214763809,15.83178428582643,705.8053664767733,3.372034434762719
R,237,237,238,carrying_rope,650.1877241320294,15.827878851187169,705.5853001111846,3.3730861451123837
R,238,238,239,carrying_rope,649.887571455078,15.822248461270137,705.2654410695235,3.3746159409012995
R,239,239,240,carrying_rope,649.5937440282535,15.816619920987142,704.9519137517085,3.376116801121645
R,240,240,241,carrying_rope,649.3062342951741,15.810995228715354,704.6447175956779,3.3775886493846303
R,241,241,242,carrying_rope,649.0187833448218,15.805376382160837,704.3376006823847,3.379061401370848
R,242,242,243,carrying_rope,648.737630964736,15.799765386399464,704.0368098171341,3.380505062822183
R,243,243,244,carrying_rope,647.8101637055528,15.780908228421907,703.0433425050295,3.385282038970412
R,244,244,245,carrying_rope,647.5465616005599,15.77557262584469,702.7610657910163,3.386641798832596
R,245,245,246,carrying_rope,647.2892605800556,15.770252890552577,702.4851456969897,3.3879719942528017
R,246,246,247,carrying_rope,647.0382726538963,15.764951447168865,702.2156027189874,3.3892724553322524
R,247,247,248,carrying_rope,646.7936083122836,15.759670748482668,701.952455931973,3.39054302023932
R,248,248,249,carrying_rope,646.5866421751889,15.755200110620216,701.7298425623596,3.391618619652049
R,249,249,250,carrying_rope,646.447899681953,15.754410115408602,701.5883350858832,3.3923026951533597
R,250,250,251,carrying_rope,646.2849235214625,15.75076498245382,701.4126009600509,3.393152613372501
R,251,251,252,carrying_rope,646.0530592373581,15.74553458050846,701.1624302691376,3.3943632705569367
R,252,252,253,carrying_rope,645.8275422168355,15.74033531501822,700.9187158193993,3.3955435149390953
R,253,253,254,carrying_rope,645.6021233847698,15.735169938489157,700.6752181694819,3.3967235293660933
R,254,254,255,carrying_rope,645.3830517122309,15.730041220088244,700.4381959825398,3.3978729510338233
R,255,255,256,carrying_rope,645.2328764369707,15.726470520046753,700.2755232571344,3.3986622707161036
R,256,256,257,carrying_rope,645.1133016221409,15.725472805926152,700.1524564428823,3.399259658520041
R,257,257,258,carrying_rope,644.9382237109768,15.721180246888427,699.9623545750862,3.400182859040733
R,258,258,259,carrying_rope,644.7382018311025,15.71615490665238,699.7447440043859,3.4012402671010022
R,259,259,260,carrying_rope,644.5382532648551,15.711177740982071,699.5273753582924,3.402297156392175
R,260,260,261,carrying_rope,644.3446175323614,15.706251710472586,699.3164985190155,3.403323109121934
R,261,261,262,carrying_rope,644.1697606459816,15.70186251185907,699.1262794374883,3.4042490891844746
R,262,262,263,carrying_rope,643.6415993178867,15.688198080289972,698.5502925989017,3.407056049100482
R,263,263,264,carrying_rope,643.528454788688,15.685341755155978,698.4271509317339,3.407656756792703
R,264,264,265,carrying_rope,643.3587302421931,15.68094916174814,698.2420523083116,3.40856010051526
R,265,265,266,carrying_rope,643.1890607004199,15.676620846983035,698.0572336648605,3.409462555820524
R,266,266,267,carrying_rope,643.0319569342652,15.6723599718972,697.8852168359053,3.4103029303164227
R,267,267,268,carrying_rope,642.8749283221341,15.668169655885132,697.713522117732,3.4111421443805687
R,268,268,269,carrying_rope,642.7556437332452,15.665074958019407,697.5834060863131,3.4117784041805588
R,269,269,270,carrying_rope,642.6735379241227,15.66401222392125,697.4975807078471,3.4121982152033925
R,270,270,271,carrying_rope,642.5543437077426,15.6607884315813,697.3671032182772,3.412836638001055
R,271,271,272,carrying_rope,642.4163647842623,15.656810716936313,697.2152022935394,3.4135801861044044
R,272,272,273,carrying_rope,642.2784824603415,15.65291576672026,697.0636876438624,3.4143221662350722
R,273,273,274,carrying_rope,642.146947847611,15.649106537264853,696.918820728038,3.415031893547841
R,274,274,275,carrying_rope,642.0155103883874,15.645385907103783,696.7743610632506,3.415739919546139
R,275,275,276,carrying_rope,641.940435961744,15.64319299547337,696.6916114459008,3.416145624404164
R,276,276,277,carrying_rope,641.8712813162446,15.642195254734599,696.6189647078156,3.4165018763137587
R,277,277,278,carrying_rope,641.7588151344322,15.638829945122994,696.4947199423627,3.4171113317225905
R,278,278,279,carrying_rope,641.6464318327796,15.635376125364516,696.3702482715554,3.417722118237164
R,279,279,280,carrying_rope,641.5403762405126,15.632021945292657,696.252453049037,3.418300344332686
R,280,280,281,carrying_rope,641.4343894561723,15.628770032736636,696.1350845707506,3.4188766702766475
R,281,281,282,carrying_rope,641.3347111539481,15.625622941133333,696.0243914479148,3.4194203956688507
R,282,282,283,carrying_rope,641.2724380047637,15.623628770745892,695.9551387023743,3.4197606535926575
R,283,283,284,carrying_rope,641.0160692051865,15.615639302168765,695.6708067627771,3.421158365226007
R,284,284,285,carrying_rope,640.940366291167,15.613443223290071,695.5874175726823,3.421568504366042
R,285,285,286,carrying_rope,640.8646327189551,15.611101547486472,695.5034881351578,3.4219813999516457
R,286,286,287,carrying_rope,640.7952150989618,15.608875095405145,695.4262779328798,3.422361327895794
R,287,287,288,carrying_rope,640.725873642376,15.606766335181051,695.3495558155097,3.422738937696916
R,288,288,289,carrying_rope,640.6691386087505,15.604871718479078,695.2861896234273,3.4230508753367124
R,289,289,290,carrying_rope,640.6374389649112,15.604215974583235,695.2521948759526,3.4232182473363375
R,290,290,291,carrying_rope,640.5997318153233,15.603127027018141,695.2106764098868,3.423422684315602
R,291,291,292,carrying_rope,640.5494479623209,15.601377465700415,695.1542690922723,3.4237004731450296
R,292,292,293,carrying_rope,640.5055138097878,15.599755115689797,695.1046567147021,3.4239448362332645
R,293,293,294,carrying_rope,640.4616804962591,15.598262301660935,695.0555985520723,3.424186503868143
R,294,294,295,carrying_rope,640.4241973043527,15.596901288741472,695.0133518149478,3.424394644771791
R,295,295,296,carrying_rope,640.3930254326254,15.59590184262627,694.9786818818174,3.424565475239605
R,296,296,297,carrying_rope,640.3742697452687,15.59546613790815,694.9584012279473,3.4246654127710254
R,297,297,298,carrying_rope,640.3557158458708,15.594669955551831,694.9370606903022,3.424770579418909
R,298,298,299,carrying_rope,640.3310446544584,15.593712503995766,694.9090384184436,3.4249086836122986
R,299,299,300,carrying_rope,640.3127018032984,15.592895569507649,694.8878362965752,3.4250131829681734
R,300,300,301,carrying_rope,640.3006774041678,15.592221238907138,694.8734517403428,3.4250840840719694
R,301,301,302,carrying_rope,640.2886846952131,15.591707216955138,694.859659954556,3.425152066182188
R,302,302,303,carrying_rope,640.2879300534761,15.591309970804378,694.8575149512914,3.4251626395187436
R,303,303,304,carrying_rope,640.2998867086919,15.59165216930747,694.8706693012681,3.4250977989806723
R,304,304,305,carrying_rope,640.3118751115467,15.592135861236656,694.884350625875,3.4250303634789865
R,305,305,306,carrying_rope,640.330181829641,15.592771740199533,694.9048829203393,3.4249291644031117
R,306,306,307,carrying_rope,640.3548166864351,15.593561436880146,694.9322817155156,3.4247941311989596
R,307,307,308,carrying_rope,640.3795697797649,15.594346973550408,694.9597841871913,3.424658597739713
R,308,308,309,carrying_rope,640.3983029743905,15.594707951804681,694.9797808057069,3.424560060208958
R,309,309,310,carrying_rope,640.4169647171152,15.595502538959082,695.001223603472,3.4244544026269113
R,310,310,311,carrying_rope,640.4606604319022,15.596760341135772,695.0493216258774,3.4242174273800345
R,311,311,312,carrying_rope,640.4982059712322,15.598177118112186,695.0918258846249,3.424008039471673
R,312,312,313,carrying_rope,640.548352024112,15.599753753666288,695.147490161944,3.4237338603431438
R,313,313,314,carrying_rope,640.598597429846,15.60149092342791,695.2038156618437,3.4234564689985296
R,314,314,315,carrying_rope,640.6363190855145,15.602787770278134,695.246076281488,3.42324837376917
R,315,315,316,carrying_rope,640.6742521378441,15.603515968816094,695.2865580287004,3.4230490615953446
R,316,316,317,carrying_rope,640.7246589108906,15.605280329797095,695.3431400651805,3.42277051841901
R,317,317,318,carrying_rope,640.793961164326,15.607501341277699,695.420215858798,3.4223911610922286
R,318,318,319,carrying_rope,640.8633392871518,15.609883607638036,695.4979319138849,3.422008737611439
R,319,319,320,carrying_rope,640.9390330661029,15.612426787710897,695.582526823091,3.421592561949605
R,320,320,321,carrying_rope,641.008450648227,15.614846879858398,695.6604147277314,3.4212094717671806
R,321,321,322,carrying_rope,641.2632953972633,15.623774243912402,695.9465052509566,3.419803076878413
R,322,322,323,carrying_rope,641.3255421522279,15.62604286384521,696.0166921756861,3.419458220980782
R,323,323,324,carrying_rope,641.4251789849628,15.62966087034782,696.1289920311802,3.4189065923767727
R,324,324,325,carrying_rope,641.5311242002027,15.633435543765437,696.2481486033818,3.418321477441757
R,325,325,326,carrying_rope,641.6371382224262,15.637365288585714,696.3679167324761,3.4177335612581436
R,326,326,327,carrying_rope,641.7557300502622,15.641448315098613,696.5007991531073,3.417081506430289
R,327,327,328,carrying_rope,641.843160295066,15.644594296568645,696.5992403330563,3.4165986153847663
R,328,328,329,carrying_rope,641.9123074900718,15.646178363402063,696.673931761979,3.4162323168611612
R,329,329,330,carrying_rope,642.0061122746149,15.649692613978107,696.7800364235383,3.415712097918539
R,330,330,331,carrying_rope,642.1375094367016,15.654220073937857,696.9272796954841,3.4149904435365466
R,331,331,332,carrying_rope,642.2690040019513,15.658892173358675,697.0751266087067,3.4142661373943692
R,332,332,333,carrying_rope,642.4068465845073,15.66370642300969,697.2298190650413,3.4135086235862513
R,333,333,334,carrying_rope,642.544786123489,15.668660200038172,697.3850968236226,3.4127485815802165
R,334,334,335,carrying_rope,642.632585030184,15.671666713361205,697.4834185269483,3.4122674988122963
R,335,335,336,carrying_rope,642.7208909872011,15.673442748274054,697.5779406061603,3.4118051352539895
R,336,336,337,carrying_rope,642.8652677254495,15.678399645815261,697.7396664858029,3.411014328577558
R,337,337,338,carrying_rope,643.022257539133,15.68374754122392,697.9153739334167,3.410155570275572
R,338,338,339,carrying_rope,643.1793228839185,15.689223665032436,698.0916057115321,3.4092946835740525
R,339,339,340,carrying_rope,643.348954420466,15.69482500363244,698.2808419331795,3.4083707543959068
R,340,340,341,carrying_rope,643.5186414125644,15.700548454646105,698.4705610038258,3.4074449703070075
R,341,341,342,carrying_rope,643.6317628751291,15.70430096102237,698.5968162387073,3.406829153350686
R,342,342,343,carrying_rope,644.1583898768635,15.72222359037684,699.1861724431824,3.403957477710852
R,343,343,344,carrying_rope,644.3269635360417,15.72803219679489,699.3750762248238,3.403038056270275
R,344,344,345,carrying_rope,644.5268125576564,15.73459705931839,699.5979022652707,3.401954168664104
R,345,345,346,carrying_rope,644.7204749016222,15.74126967266733,699.8149187559578,3.4008992037935717
R,346,346,347,carrying_rope,644.9267110303743,15.748046569318292,700.0448740229883,3.3997820544313346
R,347,347,348,carrying_rope,645.1267725680538,15.75457594420125,700.2677883727581,3.398699811011594
R,348,348,349,carrying_rope,645.2463126061901,15.756790200588936,700.3950783082514,3.3980821306578863
R,349,349,350,carrying_rope,645.3714462866665,15.760967347572674,700.5348320031708,3.39740422784463
R,350,350,351,carrying_rope,645.5904834111609,15.768021487398737,700.7785586170564,3.396222630864712
R,351,351,352,carrying_rope,645.8158681758725,15.77516513557067,701.0289461503698,3.3950095970637606
R,352,352,353,carrying_rope,646.0413515784624,15.782394373960244,701.2797318873232,3.393795502395044
R,353,353,354,carrying_rope,646.2731826583557,15.789705150706197,701.5371506858274,3.3925501987646642
R,354,354,355,carrying_rope,646.4612096205509,15.795594351664404,701.7457898513763,3.391541544558555
R,355,355,356,carrying_rope,646.599954363771,15.797828985022655,701.8923558113503,3.390833338324146
R,356,356,357,carrying_rope,646.7818172923164,15.803413566705867,702.0937647757869,3.3898606132188784
R,357,357,358,carrying_rope,647.0264498373841,15.81092610701528,702.3646912119376,3.388553026339187
R,358,358,359,carrying_rope,647.2774062795761,15.81850283591619,702.6421662052828,3.3872148790237318
R,359,359,360,carrying_rope,647.5346760655568,15.82613914189547,702.926163062191,3.3858463734396964
R,360,360,361,carrying_rope,647.7919971203504,15.833830283786819,703.2104031136042,3.3844778027487585
R,361,361,362,carrying_rope,648.7241278806791,15.861030091059435,704.2377331993872,3.379540583813283
R,362,362,363,carrying_rope,649.0052474778985,15.869154584521054,704.5472885237222,3.3780557228272765
R,363,363,364,carrying_rope,649.2864158116773,15.87731720708617,704.8570260364789,3.376571293306263
R,364,364,365,carrying_rope,649.573893101546,15.885512654514075,705.1731873923452,3.375057422136234
R,365,365,366,carrying_rope,649.867688265884,15.893735532530597,705.4957626297411,3.373514237886463
R,366,366,367,carrying_rope,650.1678088686762,15.9019803666632,705.8247401519974,3.3719418782167847
R,367,367,368,carrying_rope,650.380434241119,15.907722737750287,706.057463823245,3.3708304521171537
R,368,368,369,carrying_rope,650.5501356131902,15.909344051671708,706.2328397940412,3.369993387299973
R,369,369,370,carrying_rope,650.8129160943546,15.9163369172951,706.5200953048875,3.3686232222070753
R,370,370,371,carrying_rope,651.1258236912302,15.92458251842729,706.8618625057256,3.366994495308087
R,371,371,372,carrying_rope,651.4450721849234,15.932827983861722,707.2099701284395,3.3653371707524964
R,372,372,373,carrying_rope,651.7706617036667,15.941067752469564,707.5643988373103,3.363651427221159
R,373,373,374,carrying_rope,652.0963409267949,15.949296241998415,707.9188777737894,3.3619671331331733
R,374,374,375,carrying_rope,652.3782314822041,15.956264310815826,708.2251565700595,3.360513218036987
R,375,375,376,carrying_rope,652.5670695708998,15.957403707432174,708.4179825469124,3.3595985119454435
R,376,376,377,carrying_rope,652.805197784006,15.96309680238099,708.6760365923395,3.3583751631340637
R,377,377,378,carrying_rope,653.1436529733405,15.971220783403663,709.0429257152533,3.3566373962467138
R,378,378,379,carrying_rope,653.4884280887716,15.979311450152835,709.4160181643065,3.3548720906507254
R,379,379,380,carrying_rope,653.8395147433336,15.987363364174758,709.7952865179452,3.3530794655957865
R,380,380,381,carrying_rope,654.1969033207274,15.995371086784731,710.180702124474,3.3512597468226546
R,381,381,382,carrying_rope,654.5543330397884,16.003329176989574,710.5659851592519,3.3494426270159763
R,382,382,383,carrying_rope,655.824131820887,16.030490451471913,711.9308484010387,3.3430213135803313
R,383,383,384,carrying_rope,656.1990226564553,16.0384319719654,712.3335345583342,3.3411314848116245
R,384,384,385,carrying_rope,656.5864570246188,16.04630648029715,712.7485297056588,3.339186123586758
R,385,385,386,carrying_rope,656.9739466944627,16.05410865123338,713.1633269737796,3.3372439523765696
R,386,386,387,carrying_rope,657.3677520802332,16.06183313147091,713.5841680403814,3.3352757902909596
R,387,387,388,carrying_rope,657.7678821140437,16.069474534224163,714.0110429838282,3.333281779584332
R,388,388,389,carrying_rope,658.0430140535686,16.07473251434584,714.304577853779,3.3319120075514834
R,389,389,390,carrying_rope,658.2755026189509,16.074426496057157,714.5359953551509,3.330832897812309
R,390,390,391,carrying_rope,658.6257929443784,16.08070892028205,714.9082741653656,3.3290984116508935
R,391,391,392,carrying_rope,659.0387136534464,16.08802044318904,715.3467852046081,3.327057658222728
R,392,392,393,carrying_rope,659.4517272685251,16.095227377983495,715.7850230914673,3.3250206741135866
R,393,393,394,carrying_rope,659.8773337649874,16.102324285732486,716.2354687650511,3.3229295445304436
R,394,394,395,carrying_rope,660.3030313082578,16.10930568732882,716.6856012139086,3.3208424949082285
R,395,395,396,carrying_rope,660.6724374675323,16.115130765467153,717.0753951466673,3.319037323143971
R,396,396,397,carrying_rope,660.9177906358287,16.1138896481163,717.3164044042358,3.317922168497874
R,397,397,398,carrying_rope,661.224680904667,16.118542419350668,717.6395793723943,3.3164280070525223
R,398,398,399,carrying_rope,661.6631516415415,16.125090850567926,718.1009696185292,3.314297154151327
R,399,399,400,carrying_rope,662.1079382764336,16.131501991093213,718.5681952452599,3.3121421400896605
R,400,400,401,carrying_rope,662.5590304842826,16.137770417374604,719.0412269450937,3.3099631993448098
R,401,401,402,carrying_rope,663.016416620374,16.143890714115738,719.5200341197791,3.3077605725204857
R,402,402,403,carrying_rope,663.4800838658454,16.14985748771238,720.0045850728387,3.3055345053937804
R,403,403,404,carrying_rope,665.0748919591629,16.169302167794836,721.6674495464448,3.297917900406604
