apdl_elem_id,n1,n2,orientation_node,system,assembly_name,member,section_key,material_id,section_id,length_mm,area_mm2,volume_mm3,source_member_id
2016156,2026984,2026978,2027423,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1987.500000000000,576.000000000000,1144800.000000000000,H19:AD:ADJ-M09-01:split_394
2016157,2026978,2026791,2027424,passage,H19,纵向方矩管,passage_rhs50x30,66,66,270.000000000000,576.000000000000,155520.000000000000,H19:AD:ADJ-M09-01:split_395
2016158,2026773,2026976,2027425,passage,H19,纵向方矩管,passage_rhs50x30,66,66,270.000000000000,576.000000000000,155520.000000000000,H19:AD:ADJ-M09-02:split_396
2016159,2026976,2026982,2027426,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1325.000000000000,576.000000000000,763200.000000000000,H19:AD:ADJ-M09-02:split_397
2016160,2026982,2026991,2027427,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1325.000000000000,576.000000000000,763200.000000000000,H19:AD:ADJ-M09-02:split_398
2016161,2026991,2026988,2027428,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1030.000000000000,576.000000000000,593280.000000000000,H19:AD:ADJ-M09-02:split_399
2016162,2026988,2026994,2027429,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1030.000000000000,576.000000000000,593280.000000000000,H19:AD:ADJ-M09-02:split_400
2016163,2026994,2026985,2027430,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1325.000000000000,576.000000000000,763200.000000000000,H19:AD:ADJ-M09-02:split_401
2016164,2026985,2026979,2027431,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1325.000000000000,576.000000000000,763200.000000000000,H19:AD:ADJ-M09-02:split_402
2016165,2026979,2026792,2027432,passage,H19,纵向方矩管,passage_rhs50x30,66,66,270.000000000000,576.000000000000,155520.000000000000,H19:AD:ADJ-M09-02:split_403
2016166,2026774,2026977,2027433,passage,H19,纵向方矩管,passage_rhs50x30,66,66,270.000000000000,576.000000000000,155520.000000000000,H19:AD:ADJ-M09-03:split_404
2016167,2026977,2026983,2027434,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1987.500000000000,576.000000000000,1144800.000000000000,H19:AD:ADJ-M09-03:split_405
2016168,2026983,2026992,2027435,passage,H19,纵向方矩管,passage_rhs50x30,66,66,662.500000000000,576.000000000000,381600.000000000000,H19:AD:ADJ-M09-03:split_406
2016169,2026992,2026989,2027436,passage,H19,纵向方矩管,passage_rhs50x30,66,66,515.000000000000,576.000000000000,296640.000000000000,H19:AD:ADJ-M09-03:split_407
2016170,2026989,2026995,2027437,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1545.000000000000,576.000000000000,889920.000000000000,H19:AD:ADJ-M09-03:split_408
2016171,2026995,2026986,2027438,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1987.500000000000,576.000000000000,1144800.000000000000,H19:AD:ADJ-M09-03:split_409
2016172,2026986,2026980,2027439,passage,H19,纵向方矩管,passage_rhs50x30,66,66,662.500000000000,576.000000000000,381600.000000000000,H19:AD:ADJ-M09-03:split_410
2016173,2026980,2026793,2027440,passage,H19,纵向方矩管,passage_rhs50x30,66,66,270.000000000000,576.000000000000,155520.000000000000,H19:AD:ADJ-M09-03:split_411
2016174,2026790,2026796,2027441,passage,H19,主弦杆,passage_chord152,63,63,270.000000000000,2752.035164544659,743049.494427057914,H19:M3:MID-M01-01:split_412
2016175,2026796,2026799,2027442,passage,H19,主弦杆,passage_chord152,63,63,2250.000000000000,2752.035164544659,6192079.120225482620,H19:M3:MID-M01-01:split_413
2016176,2026799,2026802,2027443,passage,H19,主弦杆,passage_chord152,63,63,2250.000000000000,2752.035164544659,6192079.120225482620,H19:M3:MID-M01-01:split_414
2016177,2026802,2026805,2027444,passage,H19,主弦杆,passage_chord152,63,63,2250.000000000000,2752.035164544659,6192079.120225482620,H19:M3:MID-M01-01:split_415
2016178,2026805,2026809,2027445,passage,H19,主弦杆,passage_chord152,63,63,2250.000000000000,2752.035164544659,6192079.120225482620,H19:M3:MID-M01-01:split_416
2016179,2026809,2026849,2027446,passage,H19,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,H19:M3:MID-M01-01:split_417
2016180,2026849,2026812,2027447,passage,H19,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H19:M3:MID-M01-01:split_418
2016181,2026789,2026795,2027448,passage,H19,主弦杆,passage_chord152,63,63,270.000000000000,2752.035164544659,743049.494427057914,H19:M3:MID-M01-02:split_419
2016182,2026795,2026798,2027449,passage,H19,主弦杆,passage_chord152,63,63,1125.000000000000,2752.035164544659,3096039.560112741310,H19:M3:MID-M01-02:split_420
2016183,2026798,2026801,2027450,passage,H19,主弦杆,passage_chord152,63,63,2250.000000000000,2752.035164544659,6192079.120225482620,H19:M3:MID-M01-02:split_421
2016184,2026801,2026804,2027451,passage,H19,主弦杆,passage_chord152,63,63,2250.000000000000,2752.035164544659,6192079.120225482620,H19:M3:MID-M01-02:split_422
2016185,2026804,2026807,2027452,passage,H19,主弦杆,passage_chord152,63,63,2250.000000000000,2752.035164544659,6192079.120225482620,H19:M3:MID-M01-02:split_423
2016186,2026807,2026808,2027453,passage,H19,主弦杆,passage_chord152,63,63,1125.000000000000,2752.035164544659,3096039.560112741310,H19:M3:MID-M01-02:split_424
2016187,2026808,2026844,2027454,passage,H19,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,H19:M3:MID-M01-02:split_425
2016188,2026844,2026811,2027455,passage,H19,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H19:M3:MID-M01-02:split_426
2016189,2026794,2026797,2027456,passage,H19,主弦杆,passage_chord152,63,63,270.000000000000,2752.035164544659,743049.494427057914,H19:M3:MID-M01-03:split_427
2016190,2026797,2026800,2027457,passage,H19,主弦杆,passage_chord152,63,63,2250.000000000000,2752.035164544659,6192079.120225482620,H19:M3:MID-M01-03:split_428
2016191,2026800,2026803,2027458,passage,H19,主弦杆,passage_chord152,63,63,2250.000000000000,2752.035164544659,6192079.120225482620,H19:M3:MID-M01-03:split_429
2016192,2026803,2026806,2027459,passage,H19,主弦杆,passage_chord152,63,63,2250.000000000000,2752.035164544659,6192079.120225482620,H19:M3:MID-M01-03:split_430
2016193,2026806,2026810,2027460,passage,H19,主弦杆,passage_chord152,63,63,2250.000000000000,2752.035164544659,6192079.120225482620,H19:M3:MID-M01-03:split_431
2016194,2026810,2026845,2027461,passage,H19,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,H19:M3:MID-M01-03:split_432
2016195,2026845,2026816,2027462,passage,H19,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H19:M3:MID-M01-03:split_433
2016196,2026796,2026795,2027463,passage,H19,端部横架,passage_frame102,64,64,1858.090417606219,1231.504320207199,2288246.376617656555,H19:M3:MID-M02-01:split_434
2016197,2026797,2026795,2027464,passage,H19,端部横架,passage_frame102,64,64,1858.090417606249,1231.504320207199,2288246.376617693808,H19:M3:MID-M02-02:split_435
2016198,2026809,2026808,2027465,passage,H19,端部横架,passage_frame102,64,64,1858.090417606219,1231.504320207199,2288246.376617656555,H19:M3:MID-M02-03:split_436
2016199,2026810,2026808,2027466,passage,H19,端部横架,passage_frame102,64,64,1858.090417606249,1231.504320207199,2288246.376617693808,H19:M3:MID-M02-04:split_437
2016200,2026796,2026996,2027467,passage,H19,端部横架,passage_frame102,64,64,375.000000000280,1231.504320207199,461814.120078044478,H19:M3:MID-M03-01:split_438
2016201,2026996,2026997,2027468,passage,H19,端部横架,passage_frame102,64,64,374.999999999827,1231.504320207199,461814.120077486616,H19:M3:MID-M03-01:split_439
2016202,2026997,2026998,2027469,passage,H19,端部横架,passage_frame102,64,64,374.999999999827,1231.504320207199,461814.120077486616,H19:M3:MID-M03-01:split_440
2016203,2026998,2026797,2027470,passage,H19,端部横架,passage_frame102,64,64,375.000000000280,1231.504320207199,461814.120078044478,H19:M3:MID-M03-01:split_441
2016204,2026809,2026999,2027471,passage,H19,端部横架,passage_frame102,64,64,375.000000000280,1231.504320207199,461814.120078044478,H19:M3:MID-M03-02:split_442
2016205,2026999,2027000,2027472,passage,H19,端部横架,passage_frame102,64,64,374.999999999827,1231.504320207199,461814.120077486616,H19:M3:MID-M03-02:split_443
2016206,2027000,2027001,2027473,passage,H19,端部横架,passage_frame102,64,64,374.999999999827,1231.504320207199,461814.120077486616,H19:M3:MID-M03-02:split_444
2016207,2027001,2026810,2027474,passage,H19,端部横架,passage_frame102,64,64,375.000000000280,1231.504320207199,461814.120078044478,H19:M3:MID-M03-02:split_445
2016208,2026796,2026798,2027475,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024593,590.619418874881,1282898.931190715637,H19:M3:MID-M04-01:split_446
2016209,2026797,2026798,2027476,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024618,590.619418874881,1282898.931190731004,H19:M3:MID-M04-02:split_447
2016210,2026798,2026799,2027477,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024593,590.619418874881,1282898.931190715637,H19:M3:MID-M04-03:split_448
2016211,2026798,2026800,2027478,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024618,590.619418874881,1282898.931190731004,H19:M3:MID-M04-04:split_449
2016212,2026799,2026801,2027479,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024593,590.619418874881,1282898.931190715637,H19:M3:MID-M04-05:split_450
2016213,2026800,2026801,2027480,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024618,590.619418874881,1282898.931190731004,H19:M3:MID-M04-06:split_451
2016214,2026801,2026802,2027481,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024593,590.619418874881,1282898.931190715637,H19:M3:MID-M04-07:split_452
2016215,2026801,2026803,2027482,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024618,590.619418874881,1282898.931190731004,H19:M3:MID-M04-08:split_453
2016216,2026802,2026804,2027483,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024593,590.619418874881,1282898.931190715637,H19:M3:MID-M04-09:split_454
2016217,2026803,2026804,2027484,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024618,590.619418874881,1282898.931190731004,H19:M3:MID-M04-10:split_455
2016218,2026804,2026805,2027485,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024593,590.619418874881,1282898.931190715637,H19:M3:MID-M04-11:split_456
2016219,2026804,2026806,2027486,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024618,590.619418874881,1282898.931190731004,H19:M3:MID-M04-12:split_457
2016220,2026805,2026807,2027487,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024593,590.619418874881,1282898.931190715637,H19:M3:MID-M04-13:split_458
2016221,2026806,2026807,2027488,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024618,590.619418874881,1282898.931190731004,H19:M3:MID-M04-14:split_459
2016222,2026807,2026809,2027489,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024593,590.619418874881,1282898.931190715637,H19:M3:MID-M04-15:split_460
2016223,2026807,2026810,2027490,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024618,590.619418874881,1282898.931190731004,H19:M3:MID-M04-16:split_461
2016224,2026796,2027002,2027491,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,H19:M3:MID-M05-01:split_462
2016225,2027002,2027003,2027492,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,H19:M3:MID-M05-01:split_463
2016226,2027003,2027004,2027493,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,H19:M3:MID-M05-01:split_464
2016227,2027004,2026800,2027494,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,H19:M3:MID-M05-01:split_465
2016228,2026800,2027007,2027495,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,H19:M3:MID-M05-02:split_466
2016229,2027007,2027006,2027496,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,H19:M3:MID-M05-02:split_467
2016230,2027006,2027005,2027497,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,H19:M3:MID-M05-02:split_468
2016231,2027005,2026802,2027498,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,H19:M3:MID-M05-02:split_469
2016232,2026802,2027008,2027499,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,H19:M3:MID-M05-03:split_470
2016233,2027008,2027009,2027500,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,H19:M3:MID-M05-03:split_471
2016234,2027009,2027010,2027501,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,H19:M3:MID-M05-03:split_472
2016235,2027010,2026806,2027502,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,H19:M3:MID-M05-03:split_473
2016236,2026806,2027013,2027503,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,H19:M3:MID-M05-04:split_474
2016237,2027013,2027012,2027504,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,H19:M3:MID-M05-04:split_475
2016238,2027012,2027011,2027505,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,H19:M3:MID-M05-04:split_476
2016239,2027011,2026809,2027506,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,H19:M3:MID-M05-04:split_477
2016240,2026799,2027014,2027507,passage,H19,内部横梁,passage_brace51,65,65,375.000000000280,590.619418874881,221482.282078245858,H19:M3:MID-M06-01:split_478
2016241,2027014,2027015,2027508,passage,H19,内部横梁,passage_brace51,65,65,374.999999999827,590.619418874881,221482.282077978307,H19:M3:MID-M06-01:split_479
2016242,2027015,2027016,2027509,passage,H19,内部横梁,passage_brace51,65,65,374.999999999827,590.619418874881,221482.282077978307,H19:M3:MID-M06-01:split_480
2016243,2027016,2026800,2027510,passage,H19,内部横梁,passage_brace51,65,65,375.000000000280,590.619418874881,221482.282078245858,H19:M3:MID-M06-01:split_481
2016244,2026802,2027017,2027511,passage,H19,内部横梁,passage_brace51,65,65,375.000000000280,590.619418874881,221482.282078245858,H19:M3:MID-M06-02:split_482
2016245,2027017,2027018,2027512,passage,H19,内部横梁,passage_brace51,65,65,374.999999999827,590.619418874881,221482.282077978307,H19:M3:MID-M06-02:split_483
2016246,2027018,2027019,2027513,passage,H19,内部横梁,passage_brace51,65,65,374.999999999827,590.619418874881,221482.282077978307,H19:M3:MID-M06-02:split_484
2016247,2027019,2026803,2027514,passage,H19,内部横梁,passage_brace51,65,65,375.000000000280,590.619418874881,221482.282078245858,H19:M3:MID-M06-02:split_485
2016248,2026805,2027020,2027515,passage,H19,内部横梁,passage_brace51,65,65,375.000000000280,590.619418874881,221482.282078245858,H19:M3:MID-M06-03:split_486
2016249,2027020,2027021,2027516,passage,H19,内部横梁,passage_brace51,65,65,374.999999999827,590.619418874881,221482.282077978307,H19:M3:MID-M06-03:split_487
2016250,2027021,2027022,2027517,passage,H19,内部横梁,passage_brace51,65,65,374.999999999827,590.619418874881,221482.282077978307,H19:M3:MID-M06-03:split_488
2016251,2027022,2026806,2027518,passage,H19,内部横梁,passage_brace51,65,65,375.000000000280,590.619418874881,221482.282078245858,H19:M3:MID-M06-03:split_489
2016252,2026791,2026996,2027519,passage,H19,纵向方矩管,passage_rhs50x30,66,66,270.000000000000,576.000000000000,155520.000000000000,H19:M3:MID-M07-01:split_490
2016253,2026996,2027002,2027520,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,H19:M3:MID-M07-01:split_491
2016254,2027002,2027014,2027521,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,H19:M3:MID-M07-01:split_492
2016255,2027014,2027005,2027522,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,H19:M3:MID-M07-01:split_493
2016256,2027005,2027017,2027523,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,H19:M3:MID-M07-01:split_494
2016257,2027017,2027008,2027524,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,H19:M3:MID-M07-01:split_495
2016258,2027008,2027020,2027525,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,H19:M3:MID-M07-01:split_496
2016259,2027020,2027011,2027526,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,H19:M3:MID-M07-01:split_497
2016260,2027011,2026999,2027527,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,H19:M3:MID-M07-01:split_498
2016261,2026999,2026848,2027528,passage,H19,纵向方矩管,passage_rhs50x30,66,66,170.000000000000,576.000000000000,97920.000000000000,H19:M3:MID-M07-01:split_499
2016262,2026848,2026813,2027529,passage,H19,纵向方矩管,passage_rhs50x30,66,66,100.000000000000,576.000000000000,57600.000000000000,H19:M3:MID-M07-01:split_500
2016263,2026792,2026997,2027530,passage,H19,纵向方矩管,passage_rhs50x30,66,66,270.000000000000,576.000000000000,155520.000000000000,H19:M3:MID-M07-02:split_501
2016264,2026997,2027003,2027531,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,H19:M3:MID-M07-02:split_502
2016265,2027003,2027015,2027532,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,H19:M3:MID-M07-02:split_503
2016266,2027015,2027006,2027533,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,H19:M3:MID-M07-02:split_504
2016267,2027006,2027018,2027534,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,H19:M3:MID-M07-02:split_505
2016268,2027018,2027009,2027535,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,H19:M3:MID-M07-02:split_506
2016269,2027009,2027021,2027536,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,H19:M3:MID-M07-02:split_507
2016270,2027021,2027012,2027537,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,H19:M3:MID-M07-02:split_508
2016271,2027012,2027000,2027538,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,H19:M3:MID-M07-02:split_509
2016272,2027000,2026847,2027539,passage,H19,纵向方矩管,passage_rhs50x30,66,66,170.000000000000,576.000000000000,97920.000000000000,H19:M3:MID-M07-02:split_510
2016273,2026847,2026814,2027540,passage,H19,纵向方矩管,passage_rhs50x30,66,66,100.000000000000,576.000000000000,57600.000000000000,H19:M3:MID-M07-02:split_511
2016274,2026793,2026998,2027541,passage,H19,纵向方矩管,passage_rhs50x30,66,66,270.000000000000,576.000000000000,155520.000000000000,H19:M3:MID-M07-03:split_512
2016275,2026998,2027004,2027542,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,H19:M3:MID-M07-03:split_513
2016276,2027004,2027016,2027543,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,H19:M3:MID-M07-03:split_514
2016277,2027016,2027007,2027544,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,H19:M3:MID-M07-03:split_515
2016278,2027007,2027019,2027545,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,H19:M3:MID-M07-03:split_516
2016279,2027019,2027010,2027546,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,H19:M3:MID-M07-03:split_517
2016280,2027010,2027022,2027547,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,H19:M3:MID-M07-03:split_518
2016281,2027022,2027013,2027548,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,H19:M3:MID-M07-03:split_519
2016282,2027013,2027001,2027549,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,H19:M3:MID-M07-03:split_520
2016283,2027001,2026846,2027550,passage,H19,纵向方矩管,passage_rhs50x30,66,66,170.000000000000,576.000000000000,97920.000000000000,H19:M3:MID-M07-03:split_521
2016284,2026846,2026815,2027551,passage,H19,纵向方矩管,passage_rhs50x30,66,66,100.000000000000,576.000000000000,57600.000000000000,H19:M3:MID-M07-03:split_522
2016285,2026818,2026820,2027552,passage,H19,主弦杆,passage_chord152,63,63,150.000000000000,2752.035164544659,412805.274681698822,H19:RT:TAIL-M01-01:split_523
2016286,2026820,2026823,2027553,passage,H19,主弦杆,passage_chord152,63,63,450.000000000000,2752.035164544659,1238415.824045096524,H19:RT:TAIL-M01-01:split_524
2016287,2026823,2026913,2027554,passage,H19,主弦杆,passage_chord152,63,63,140.000000000000,2752.035164544659,385284.923036252265,H19:RT:TAIL-M01-01:split_525
2016288,2026913,2026911,2027555,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-01:split_526
2016289,2026911,2026909,2027556,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-01:split_527
2016290,2026909,2026826,2027557,passage,H19,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H19:RT:TAIL-M01-01:split_528
2016291,2026826,2026907,2027558,passage,H19,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,H19:RT:TAIL-M01-01:split_529
2016292,2026907,2026905,2027559,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-01:split_530
2016293,2026905,2026903,2027560,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-01:split_531
2016294,2026903,2026901,2027561,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-01:split_532
2016295,2026901,2026828,2027562,passage,H19,主弦杆,passage_chord152,63,63,135.000000000000,2752.035164544659,371524.747213528957,H19:RT:TAIL-M01-01:split_533
2016296,2026828,2026899,2027563,passage,H19,主弦杆,passage_chord152,63,63,125.000000000000,2752.035164544659,344004.395568082400,H19:RT:TAIL-M01-01:split_534
2016297,2026899,2026831,2027564,passage,H19,主弦杆,passage_chord152,63,63,950.000000000000,2752.035164544659,2614433.406317425892,H19:RT:TAIL-M01-01:split_535
2016298,2026831,2026897,2027565,passage,H19,主弦杆,passage_chord152,63,63,750.000000000000,2752.035164544659,2064026.373408494284,H19:RT:TAIL-M01-01:split_536
2016299,2026897,2026895,2027566,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-01:split_537
2016300,2026895,2026833,2027567,passage,H19,主弦杆,passage_chord152,63,63,65.000000000000,2752.035164544659,178882.285695402825,H19:RT:TAIL-M01-01:split_538
2016301,2026833,2026893,2027568,passage,H19,主弦杆,passage_chord152,63,63,195.000000000000,2752.035164544659,536646.857086208533,H19:RT:TAIL-M01-01:split_539
2016302,2026893,2026891,2027569,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-01:split_540
2016303,2026891,2026889,2027570,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-01:split_541
2016304,2026889,2026887,2027571,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-01:split_542
2016305,2026887,2026836,2027572,passage,H19,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H19:RT:TAIL-M01-01:split_543
2016306,2026836,2026885,2027573,passage,H19,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,H19:RT:TAIL-M01-01:split_544
2016307,2026885,2026883,2027574,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-01:split_545
2016308,2026883,2026842,2027575,passage,H19,主弦杆,passage_chord152,63,63,350.000000000000,2752.035164544659,963212.307590630604,H19:RT:TAIL-M01-01:split_546
2016309,2026842,2026816,2027576,passage,H19,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,H19:RT:TAIL-M01-01:split_547
2016310,2026817,2026822,2027577,passage,H19,主弦杆,passage_chord152,63,63,600.000000000000,2752.035164544659,1651221.098726795288,H19:RT:TAIL-M01-02:split_548
2016311,2026822,2026825,2027578,passage,H19,主弦杆,passage_chord152,63,63,760.000000000000,2752.035164544659,2091546.725053940900,H19:RT:TAIL-M01-02:split_549
2016312,2026825,2026830,2027579,passage,H19,主弦杆,passage_chord152,63,63,2150.000000000000,2752.035164544659,5916875.603771016933,H19:RT:TAIL-M01-02:split_550
2016313,2026830,2026835,2027580,passage,H19,主弦杆,passage_chord152,63,63,2150.000000000000,2752.035164544659,5916875.603771016933,H19:RT:TAIL-M01-02:split_551
2016314,2026835,2026841,2027581,passage,H19,主弦杆,passage_chord152,63,63,770.000000000000,2752.035164544659,2119067.076699387282,H19:RT:TAIL-M01-02:split_552
2016315,2026841,2026811,2027582,passage,H19,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,H19:RT:TAIL-M01-02:split_553
2016316,2026819,2026821,2027583,passage,H19,主弦杆,passage_chord152,63,63,150.000000000000,2752.035164544659,412805.274681698822,H19:RT:TAIL-M01-03:split_554
2016317,2026821,2026824,2027584,passage,H19,主弦杆,passage_chord152,63,63,450.000000000000,2752.035164544659,1238415.824045096524,H19:RT:TAIL-M01-03:split_555
2016318,2026824,2026912,2027585,passage,H19,主弦杆,passage_chord152,63,63,140.000000000000,2752.035164544659,385284.923036252265,H19:RT:TAIL-M01-03:split_556
2016319,2026912,2026910,2027586,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-03:split_557
2016320,2026910,2026908,2027587,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-03:split_558
2016321,2026908,2026827,2027588,passage,H19,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H19:RT:TAIL-M01-03:split_559
2016322,2026827,2026906,2027589,passage,H19,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,H19:RT:TAIL-M01-03:split_560
2016323,2026906,2026904,2027590,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H19:RT:TAIL-M01-03:split_561
