subsystem,catwalk,mct_node,rope_index,ansys_node,mct_total_fz_kn_per_catwalk,applied_fz_n_per_physical_rope
bottom,1,182,14,9646,-2.53,-158.125
bottom,1,182,15,10374,-2.53,-158.125
bottom,1,182,16,11102,-2.53,-158.125
bottom,2,182,1,14200,-2.53,-158.125
bottom,2,182,2,14928,-2.53,-158.125
bottom,2,182,3,15656,-2.53,-158.125
bottom,2,182,4,16384,-2.53,-158.125
bottom,2,182,5,17112,-2.53,-158.125
bottom,2,182,6,17840,-2.53,-158.125
bottom,2,182,7,18568,-2.53,-158.125
bottom,2,182,8,19296,-2.53,-158.125
bottom,2,182,9,20024,-2.53,-158.125
bottom,2,182,10,20752,-2.53,-158.125
bottom,2,182,11,21480,-2.53,-158.125
bottom,2,182,12,22208,-2.53,-158.125
bottom,2,182,13,22936,-2.53,-158.125
bottom,2,182,14,23664,-2.53,-158.125
bottom,2,182,15,24392,-2.53,-158.125
bottom,2,182,16,25120,-2.53,-158.125
bottom,1,183,1,183,-2.53,-158.125
bottom,1,183,2,911,-2.53,-158.125
bottom,1,183,3,1639,-2.53,-158.125
bottom,1,183,4,2367,-2.53,-158.125
bottom,1,183,5,3095,-2.53,-158.125
bottom,1,183,6,3823,-2.53,-158.125
bottom,1,183,7,4551,-2.53,-158.125
bottom,1,183,8,5279,-2.53,-158.125
bottom,1,183,9,6007,-2.53,-158.125
bottom,1,183,10,6735,-2.53,-158.125
bottom,1,183,11,7463,-2.53,-158.125
bottom,1,183,12,8191,-2.53,-158.125
bottom,1,183,13,8919,-2.53,-158.125
bottom,1,183,14,9647,-2.53,-158.125
bottom,1,183,15,10375,-2.53,-158.125
bottom,1,183,16,11103,-2.53,-158.125
bottom,2,183,1,14201,-2.53,-158.125
bottom,2,183,2,14929,-2.53,-158.125
bottom,2,183,3,15657,-2.53,-158.125
bottom,2,183,4,16385,-2.53,-158.125
bottom,2,183,5,17113,-2.53,-158.125
bottom,2,183,6,17841,-2.53,-158.125
bottom,2,183,7,18569,-2.53,-158.125
bottom,2,183,8,19297,-2.53,-158.125
bottom,2,183,9,20025,-2.53,-158.125
bottom,2,183,10,20753,-2.53,-158.125
bottom,2,183,11,21481,-2.53,-158.125
bottom,2,183,12,22209,-2.53,-158.125
bottom,2,183,13,22937,-2.53,-158.125
bottom,2,183,14,23665,-2.53,-158.125
bottom,2,183,15,24393,-2.53,-158.125
bottom,2,183,16,25121,-2.53,-158.125
bottom,1,184,1,184,-2.53,-158.125
bottom,1,184,2,912,-2.53,-158.125
bottom,1,184,3,1640,-2.53,-158.125
bottom,1,184,4,2368,-2.53,-158.125
bottom,1,184,5,3096,-2.53,-158.125
bottom,1,184,6,3824,-2.53,-158.125
bottom,1,184,7,4552,-2.53,-158.125
bottom,1,184,8,5280,-2.53,-158.125
bottom,1,184,9,6008,-2.53,-158.125
bottom,1,184,10,6736,-2.53,-158.125
bottom,1,184,11,7464,-2.53,-158.125
bottom,1,184,12,8192,-2.53,-158.125
bottom,1,184,13,8920,-2.53,-158.125
bottom,1,184,14,9648,-2.53,-158.125
bottom,1,184,15,10376,-2.53,-158.125
bottom,1,184,16,11104,-2.53,-158.125
bottom,2,184,1,14202,-2.53,-158.125
bottom,2,184,2,14930,-2.53,-158.125
bottom,2,184,3,15658,-2.53,-158.125
bottom,2,184,4,16386,-2.53,-158.125
bottom,2,184,5,17114,-2.53,-158.125
bottom,2,184,6,17842,-2.53,-158.125
bottom,2,184,7,18570,-2.53,-158.125
bottom,2,184,8,19298,-2.53,-158.125
bottom,2,184,9,20026,-2.53,-158.125
bottom,2,184,10,20754,-2.53,-158.125
bottom,2,184,11,21482,-2.53,-158.125
bottom,2,184,12,22210,-2.53,-158.125
bottom,2,184,13,22938,-2.53,-158.125
bottom,2,184,14,23666,-2.53,-158.125
bottom,2,184,15,24394,-2.53,-158.125
bottom,2,184,16,25122,-2.53,-158.125
bottom,1,185,1,185,-2.53,-158.125
bottom,1,185,2,913,-2.53,-158.125
bottom,1,185,3,1641,-2.53,-158.125
bottom,1,185,4,2369,-2.53,-158.125
bottom,1,185,5,3097,-2.53,-158.125
bottom,1,185,6,3825,-2.53,-158.125
bottom,1,185,7,4553,-2.53,-158.125
bottom,1,185,8,5281,-2.53,-158.125
bottom,1,185,9,6009,-2.53,-158.125
bottom,1,185,10,6737,-2.53,-158.125
bottom,1,185,11,7465,-2.53,-158.125
bottom,1,185,12,8193,-2.53,-158.125
bottom,1,185,13,8921,-2.53,-158.125
bottom,1,185,14,9649,-2.53,-158.125
bottom,1,185,15,10377,-2.53,-158.125
bottom,1,185,16,11105,-2.53,-158.125
bottom,2,185,1,14203,-2.53,-158.125
bottom,2,185,2,14931,-2.53,-158.125
bottom,2,185,3,15659,-2.53,-158.125
bottom,2,185,4,16387,-2.53,-158.125
bottom,2,185,5,17115,-2.53,-158.125
bottom,2,185,6,17843,-2.53,-158.125
bottom,2,185,7,18571,-2.53,-158.125
bottom,2,185,8,19299,-2.53,-158.125
bottom,2,185,9,20027,-2.53,-158.125
bottom,2,185,10,20755,-2.53,-158.125
bottom,2,185,11,21483,-2.53,-158.125
bottom,2,185,12,22211,-2.53,-158.125
bottom,2,185,13,22939,-2.53,-158.125
bottom,2,185,14,23667,-2.53,-158.125
bottom,2,185,15,24395,-2.53,-158.125
bottom,2,185,16,25123,-2.53,-158.125
bottom,1,186,1,186,-2.53,-158.125
bottom,1,186,2,914,-2.53,-158.125
bottom,1,186,3,1642,-2.53,-158.125
bottom,1,186,4,2370,-2.53,-158.125
bottom,1,186,5,3098,-2.53,-158.125
bottom,1,186,6,3826,-2.53,-158.125
bottom,1,186,7,4554,-2.53,-158.125
bottom,1,186,8,5282,-2.53,-158.125
bottom,1,186,9,6010,-2.53,-158.125
bottom,1,186,10,6738,-2.53,-158.125
bottom,1,186,11,7466,-2.53,-158.125
bottom,1,186,12,8194,-2.53,-158.125
bottom,1,186,13,8922,-2.53,-158.125
bottom,1,186,14,9650,-2.53,-158.125
bottom,1,186,15,10378,-2.53,-158.125
bottom,1,186,16,11106,-2.53,-158.125
bottom,2,186,1,14204,-2.53,-158.125
bottom,2,186,2,14932,-2.53,-158.125
bottom,2,186,3,15660,-2.53,-158.125
bottom,2,186,4,16388,-2.53,-158.125
bottom,2,186,5,17116,-2.53,-158.125
bottom,2,186,6,17844,-2.53,-158.125
bottom,2,186,7,18572,-2.53,-158.125
bottom,2,186,8,19300,-2.53,-158.125
bottom,2,186,9,20028,-2.53,-158.125
bottom,2,186,10,20756,-2.53,-158.125
bottom,2,186,11,21484,-2.53,-158.125
bottom,2,186,12,22212,-2.53,-158.125
bottom,2,186,13,22940,-2.53,-158.125
bottom,2,186,14,23668,-2.53,-158.125
bottom,2,186,15,24396,-2.53,-158.125
bottom,2,186,16,25124,-2.53,-158.125
bottom,1,187,1,187,-3.18,-198.75
bottom,1,187,2,915,-3.18,-198.75
bottom,1,187,3,1643,-3.18,-198.75
bottom,1,187,4,2371,-3.18,-198.75
bottom,1,187,5,3099,-3.18,-198.75
bottom,1,187,6,3827,-3.18,-198.75
bottom,1,187,7,4555,-3.18,-198.75
bottom,1,187,8,5283,-3.18,-198.75
bottom,1,187,9,6011,-3.18,-198.75
bottom,1,187,10,6739,-3.18,-198.75
bottom,1,187,11,7467,-3.18,-198.75
bottom,1,187,12,8195,-3.18,-198.75
bottom,1,187,13,8923,-3.18,-198.75
bottom,1,187,14,9651,-3.18,-198.75
bottom,1,187,15,10379,-3.18,-198.75
bottom,1,187,16,11107,-3.18,-198.75
bottom,2,187,1,14205,-3.18,-198.75
bottom,2,187,2,14933,-3.18,-198.75
bottom,2,187,3,15661,-3.18,-198.75
bottom,2,187,4,16389,-3.18,-198.75
bottom,2,187,5,17117,-3.18,-198.75
bottom,2,187,6,17845,-3.18,-198.75
bottom,2,187,7,18573,-3.18,-198.75
bottom,2,187,8,19301,-3.18,-198.75
bottom,2,187,9,20029,-3.18,-198.75
bottom,2,187,10,20757,-3.18,-198.75
bottom,2,187,11,21485,-3.18,-198.75
bottom,2,187,12,22213,-3.18,-198.75
bottom,2,187,13,22941,-3.18,-198.75
bottom,2,187,14,23669,-3.18,-198.75
bottom,2,187,15,24397,-3.18,-198.75
bottom,2,187,16,25125,-3.18,-198.75
bottom,1,188,1,188,-2.53,-158.125
bottom,1,188,2,916,-2.53,-158.125
bottom,1,188,3,1644,-2.53,-158.125
bottom,1,188,4,2372,-2.53,-158.125
bottom,1,188,5,3100,-2.53,-158.125
bottom,1,188,6,3828,-2.53,-158.125
bottom,1,188,7,4556,-2.53,-158.125
bottom,1,188,8,5284,-2.53,-158.125
bottom,1,188,9,6012,-2.53,-158.125
bottom,1,188,10,6740,-2.53,-158.125
bottom,1,188,11,7468,-2.53,-158.125
bottom,1,188,12,8196,-2.53,-158.125
bottom,1,188,13,8924,-2.53,-158.125
bottom,1,188,14,9652,-2.53,-158.125
bottom,1,188,15,10380,-2.53,-158.125
bottom,1,188,16,11108,-2.53,-158.125
bottom,2,188,1,14206,-2.53,-158.125
bottom,2,188,2,14934,-2.53,-158.125
bottom,2,188,3,15662,-2.53,-158.125
bottom,2,188,4,16390,-2.53,-158.125
bottom,2,188,5,17118,-2.53,-158.125
bottom,2,188,6,17846,-2.53,-158.125
bottom,2,188,7,18574,-2.53,-158.125
bottom,2,188,8,19302,-2.53,-158.125
bottom,2,188,9,20030,-2.53,-158.125
bottom,2,188,10,20758,-2.53,-158.125
bottom,2,188,11,21486,-2.53,-158.125
bottom,2,188,12,22214,-2.53,-158.125
bottom,2,188,13,22942,-2.53,-158.125
bottom,2,188,14,23670,-2.53,-158.125
bottom,2,188,15,24398,-2.53,-158.125
bottom,2,188,16,25126,-2.53,-158.125
bottom,1,189,1,189,-2.53,-158.125
bottom,1,189,2,917,-2.53,-158.125
bottom,1,189,3,1645,-2.53,-158.125
bottom,1,189,4,2373,-2.53,-158.125
bottom,1,189,5,3101,-2.53,-158.125
bottom,1,189,6,3829,-2.53,-158.125
bottom,1,189,7,4557,-2.53,-158.125
bottom,1,189,8,5285,-2.53,-158.125
bottom,1,189,9,6013,-2.53,-158.125
bottom,1,189,10,6741,-2.53,-158.125
bottom,1,189,11,7469,-2.53,-158.125
bottom,1,189,12,8197,-2.53,-158.125
bottom,1,189,13,8925,-2.53,-158.125
bottom,1,189,14,9653,-2.53,-158.125
bottom,1,189,15,10381,-2.53,-158.125
bottom,1,189,16,11109,-2.53,-158.125
bottom,2,189,1,14207,-2.53,-158.125
bottom,2,189,2,14935,-2.53,-158.125
bottom,2,189,3,15663,-2.53,-158.125
bottom,2,189,4,16391,-2.53,-158.125
bottom,2,189,5,17119,-2.53,-158.125
bottom,2,189,6,17847,-2.53,-158.125
bottom,2,189,7,18575,-2.53,-158.125
bottom,2,189,8,19303,-2.53,-158.125
bottom,2,189,9,20031,-2.53,-158.125
bottom,2,189,10,20759,-2.53,-158.125
bottom,2,189,11,21487,-2.53,-158.125
bottom,2,189,12,22215,-2.53,-158.125
bottom,2,189,13,22943,-2.53,-158.125
bottom,2,189,14,23671,-2.53,-158.125
bottom,2,189,15,24399,-2.53,-158.125
bottom,2,189,16,25127,-2.53,-158.125
bottom,1,190,1,190,-2.53,-158.125
bottom,1,190,2,918,-2.53,-158.125
bottom,1,190,3,1646,-2.53,-158.125
bottom,1,190,4,2374,-2.53,-158.125
bottom,1,190,5,3102,-2.53,-158.125
bottom,1,190,6,3830,-2.53,-158.125
bottom,1,190,7,4558,-2.53,-158.125
bottom,1,190,8,5286,-2.53,-158.125
bottom,1,190,9,6014,-2.53,-158.125
bottom,1,190,10,6742,-2.53,-158.125
bottom,1,190,11,7470,-2.53,-158.125
bottom,1,190,12,8198,-2.53,-158.125
bottom,1,190,13,8926,-2.53,-158.125
bottom,1,190,14,9654,-2.53,-158.125
bottom,1,190,15,10382,-2.53,-158.125
bottom,1,190,16,11110,-2.53,-158.125
bottom,2,190,1,14208,-2.53,-158.125
bottom,2,190,2,14936,-2.53,-158.125
bottom,2,190,3,15664,-2.53,-158.125
bottom,2,190,4,16392,-2.53,-158.125
bottom,2,190,5,17120,-2.53,-158.125
bottom,2,190,6,17848,-2.53,-158.125
bottom,2,190,7,18576,-2.53,-158.125
bottom,2,190,8,19304,-2.53,-158.125
bottom,2,190,9,20032,-2.53,-158.125
bottom,2,190,10,20760,-2.53,-158.125
bottom,2,190,11,21488,-2.53,-158.125
bottom,2,190,12,22216,-2.53,-158.125
bottom,2,190,13,22944,-2.53,-158.125
bottom,2,190,14,23672,-2.53,-158.125
bottom,2,190,15,24400,-2.53,-158.125
bottom,2,190,16,25128,-2.53,-158.125
bottom,1,191,1,191,-2.53,-158.125
bottom,1,191,2,919,-2.53,-158.125
bottom,1,191,3,1647,-2.53,-158.125
bottom,1,191,4,2375,-2.53,-158.125
bottom,1,191,5,3103,-2.53,-158.125
bottom,1,191,6,3831,-2.53,-158.125
bottom,1,191,7,4559,-2.53,-158.125
bottom,1,191,8,5287,-2.53,-158.125
bottom,1,191,9,6015,-2.53,-158.125
bottom,1,191,10,6743,-2.53,-158.125
bottom,1,191,11,7471,-2.53,-158.125
bottom,1,191,12,8199,-2.53,-158.125
bottom,1,191,13,8927,-2.53,-158.125
bottom,1,191,14,9655,-2.53,-158.125
bottom,1,191,15,10383,-2.53,-158.125
bottom,1,191,16,11111,-2.53,-158.125
bottom,2,191,1,14209,-2.53,-158.125
bottom,2,191,2,14937,-2.53,-158.125
bottom,2,191,3,15665,-2.53,-158.125
bottom,2,191,4,16393,-2.53,-158.125
bottom,2,191,5,17121,-2.53,-158.125
bottom,2,191,6,17849,-2.53,-158.125
bottom,2,191,7,18577,-2.53,-158.125
bottom,2,191,8,19305,-2.53,-158.125
bottom,2,191,9,20033,-2.53,-158.125
bottom,2,191,10,20761,-2.53,-158.125
bottom,2,191,11,21489,-2.53,-158.125
bottom,2,191,12,22217,-2.53,-158.125
bottom,2,191,13,22945,-2.53,-158.125
bottom,2,191,14,23673,-2.53,-158.125
bottom,2,191,15,24401,-2.53,-158.125
bottom,2,191,16,25129,-2.53,-158.125
bottom,1,192,1,192,-2.53,-158.125
bottom,1,192,2,920,-2.53,-158.125
bottom,1,192,3,1648,-2.53,-158.125
bottom,1,192,4,2376,-2.53,-158.125
bottom,1,192,5,3104,-2.53,-158.125
bottom,1,192,6,3832,-2.53,-158.125
bottom,1,192,7,4560,-2.53,-158.125
bottom,1,192,8,5288,-2.53,-158.125
bottom,1,192,9,6016,-2.53,-158.125
bottom,1,192,10,6744,-2.53,-158.125
bottom,1,192,11,7472,-2.53,-158.125
bottom,1,192,12,8200,-2.53,-158.125
bottom,1,192,13,8928,-2.53,-158.125
bottom,1,192,14,9656,-2.53,-158.125
bottom,1,192,15,10384,-2.53,-158.125
bottom,1,192,16,11112,-2.53,-158.125
bottom,2,192,1,14210,-2.53,-158.125
bottom,2,192,2,14938,-2.53,-158.125
bottom,2,192,3,15666,-2.53,-158.125
bottom,2,192,4,16394,-2.53,-158.125
bottom,2,192,5,17122,-2.53,-158.125
bottom,2,192,6,17850,-2.53,-158.125
bottom,2,192,7,18578,-2.53,-158.125
bottom,2,192,8,19306,-2.53,-158.125
bottom,2,192,9,20034,-2.53,-158.125
bottom,2,192,10,20762,-2.53,-158.125
bottom,2,192,11,21490,-2.53,-158.125
bottom,2,192,12,22218,-2.53,-158.125
bottom,2,192,13,22946,-2.53,-158.125
bottom,2,192,14,23674,-2.53,-158.125
bottom,2,192,15,24402,-2.53,-158.125
bottom,2,192,16,25130,-2.53,-158.125
bottom,1,193,1,193,-2.53,-158.125
bottom,1,193,2,921,-2.53,-158.125
bottom,1,193,3,1649,-2.53,-158.125
bottom,1,193,4,2377,-2.53,-158.125
bottom,1,193,5,3105,-2.53,-158.125
bottom,1,193,6,3833,-2.53,-158.125
bottom,1,193,7,4561,-2.53,-158.125
bottom,1,193,8,5289,-2.53,-158.125
bottom,1,193,9,6017,-2.53,-158.125
bottom,1,193,10,6745,-2.53,-158.125
bottom,1,193,11,7473,-2.53,-158.125
bottom,1,193,12,8201,-2.53,-158.125
bottom,1,193,13,8929,-2.53,-158.125
bottom,1,193,14,9657,-2.53,-158.125
bottom,1,193,15,10385,-2.53,-158.125
bottom,1,193,16,11113,-2.53,-158.125
bottom,2,193,1,14211,-2.53,-158.125
bottom,2,193,2,14939,-2.53,-158.125
bottom,2,193,3,15667,-2.53,-158.125
bottom,2,193,4,16395,-2.53,-158.125
bottom,2,193,5,17123,-2.53,-158.125
bottom,2,193,6,17851,-2.53,-158.125
bottom,2,193,7,18579,-2.53,-158.125
bottom,2,193,8,19307,-2.53,-158.125
bottom,2,193,9,20035,-2.53,-158.125
bottom,2,193,10,20763,-2.53,-158.125
bottom,2,193,11,21491,-2.53,-158.125
bottom,2,193,12,22219,-2.53,-158.125
bottom,2,193,13,22947,-2.53,-158.125
bottom,2,193,14,23675,-2.53,-158.125
bottom,2,193,15,24403,-2.53,-158.125
bottom,2,193,16,25131,-2.53,-158.125
bottom,1,194,1,194,-3.18,-198.75
bottom,1,194,2,922,-3.18,-198.75
bottom,1,194,3,1650,-3.18,-198.75
bottom,1,194,4,2378,-3.18,-198.75
bottom,1,194,5,3106,-3.18,-198.75
bottom,1,194,6,3834,-3.18,-198.75
bottom,1,194,7,4562,-3.18,-198.75
bottom,1,194,8,5290,-3.18,-198.75
bottom,1,194,9,6018,-3.18,-198.75
bottom,1,194,10,6746,-3.18,-198.75
bottom,1,194,11,7474,-3.18,-198.75
bottom,1,194,12,8202,-3.18,-198.75
bottom,1,194,13,8930,-3.18,-198.75
bottom,1,194,14,9658,-3.18,-198.75
bottom,1,194,15,10386,-3.18,-198.75
bottom,1,194,16,11114,-3.18,-198.75
bottom,2,194,1,14212,-3.18,-198.75
bottom,2,194,2,14940,-3.18,-198.75
bottom,2,194,3,15668,-3.18,-198.75
bottom,2,194,4,16396,-3.18,-198.75
bottom,2,194,5,17124,-3.18,-198.75
bottom,2,194,6,17852,-3.18,-198.75
bottom,2,194,7,18580,-3.18,-198.75
bottom,2,194,8,19308,-3.18,-198.75
bottom,2,194,9,20036,-3.18,-198.75
bottom,2,194,10,20764,-3.18,-198.75
bottom,2,194,11,21492,-3.18,-198.75
bottom,2,194,12,22220,-3.18,-198.75
bottom,2,194,13,22948,-3.18,-198.75
bottom,2,194,14,23676,-3.18,-198.75
bottom,2,194,15,24404,-3.18,-198.75
bottom,2,194,16,25132,-3.18,-198.75
bottom,1,195,1,195,-2.53,-158.125
bottom,1,195,2,923,-2.53,-158.125
bottom,1,195,3,1651,-2.53,-158.125
bottom,1,195,4,2379,-2.53,-158.125
bottom,1,195,5,3107,-2.53,-158.125
bottom,1,195,6,3835,-2.53,-158.125
bottom,1,195,7,4563,-2.53,-158.125
bottom,1,195,8,5291,-2.53,-158.125
bottom,1,195,9,6019,-2.53,-158.125
bottom,1,195,10,6747,-2.53,-158.125
bottom,1,195,11,7475,-2.53,-158.125
bottom,1,195,12,8203,-2.53,-158.125
bottom,1,195,13,8931,-2.53,-158.125
bottom,1,195,14,9659,-2.53,-158.125
bottom,1,195,15,10387,-2.53,-158.125
bottom,1,195,16,11115,-2.53,-158.125
bottom,2,195,1,14213,-2.53,-158.125
bottom,2,195,2,14941,-2.53,-158.125
bottom,2,195,3,15669,-2.53,-158.125
bottom,2,195,4,16397,-2.53,-158.125
bottom,2,195,5,17125,-2.53,-158.125
bottom,2,195,6,17853,-2.53,-158.125
bottom,2,195,7,18581,-2.53,-158.125
bottom,2,195,8,19309,-2.53,-158.125
bottom,2,195,9,20037,-2.53,-158.125
bottom,2,195,10,20765,-2.53,-158.125
bottom,2,195,11,21493,-2.53,-158.125
bottom,2,195,12,22221,-2.53,-158.125
bottom,2,195,13,22949,-2.53,-158.125
bottom,2,195,14,23677,-2.53,-158.125
bottom,2,195,15,24405,-2.53,-158.125
bottom,2,195,16,25133,-2.53,-158.125
bottom,1,196,1,196,-2.53,-158.125
bottom,1,196,2,924,-2.53,-158.125
bottom,1,196,3,1652,-2.53,-158.125
bottom,1,196,4,2380,-2.53,-158.125
bottom,1,196,5,3108,-2.53,-158.125
bottom,1,196,6,3836,-2.53,-158.125
bottom,1,196,7,4564,-2.53,-158.125
bottom,1,196,8,5292,-2.53,-158.125
bottom,1,196,9,6020,-2.53,-158.125
bottom,1,196,10,6748,-2.53,-158.125
bottom,1,196,11,7476,-2.53,-158.125
bottom,1,196,12,8204,-2.53,-158.125
bottom,1,196,13,8932,-2.53,-158.125
bottom,1,196,14,9660,-2.53,-158.125
bottom,1,196,15,10388,-2.53,-158.125
bottom,1,196,16,11116,-2.53,-158.125
bottom,2,196,1,14214,-2.53,-158.125
bottom,2,196,2,14942,-2.53,-158.125
bottom,2,196,3,15670,-2.53,-158.125
bottom,2,196,4,16398,-2.53,-158.125
bottom,2,196,5,17126,-2.53,-158.125
bottom,2,196,6,17854,-2.53,-158.125
bottom,2,196,7,18582,-2.53,-158.125
bottom,2,196,8,19310,-2.53,-158.125
bottom,2,196,9,20038,-2.53,-158.125
bottom,2,196,10,20766,-2.53,-158.125
bottom,2,196,11,21494,-2.53,-158.125
bottom,2,196,12,22222,-2.53,-158.125
bottom,2,196,13,22950,-2.53,-158.125
bottom,2,196,14,23678,-2.53,-158.125
bottom,2,196,15,24406,-2.53,-158.125
bottom,2,196,16,25134,-2.53,-158.125
bottom,1,197,1,197,-2.53,-158.125
bottom,1,197,2,925,-2.53,-158.125
bottom,1,197,3,1653,-2.53,-158.125
bottom,1,197,4,2381,-2.53,-158.125
bottom,1,197,5,3109,-2.53,-158.125
bottom,1,197,6,3837,-2.53,-158.125
bottom,1,197,7,4565,-2.53,-158.125
bottom,1,197,8,5293,-2.53,-158.125
bottom,1,197,9,6021,-2.53,-158.125
bottom,1,197,10,6749,-2.53,-158.125
bottom,1,197,11,7477,-2.53,-158.125
bottom,1,197,12,8205,-2.53,-158.125
bottom,1,197,13,8933,-2.53,-158.125
bottom,1,197,14,9661,-2.53,-158.125
bottom,1,197,15,10389,-2.53,-158.125
bottom,1,197,16,11117,-2.53,-158.125
bottom,2,197,1,14215,-2.53,-158.125
bottom,2,197,2,14943,-2.53,-158.125
bottom,2,197,3,15671,-2.53,-158.125
bottom,2,197,4,16399,-2.53,-158.125
bottom,2,197,5,17127,-2.53,-158.125
bottom,2,197,6,17855,-2.53,-158.125
bottom,2,197,7,18583,-2.53,-158.125
bottom,2,197,8,19311,-2.53,-158.125
bottom,2,197,9,20039,-2.53,-158.125
bottom,2,197,10,20767,-2.53,-158.125
bottom,2,197,11,21495,-2.53,-158.125
bottom,2,197,12,22223,-2.53,-158.125
bottom,2,197,13,22951,-2.53,-158.125
bottom,2,197,14,23679,-2.53,-158.125
bottom,2,197,15,24407,-2.53,-158.125
bottom,2,197,16,25135,-2.53,-158.125
bottom,1,198,1,198,-2.53,-158.125
bottom,1,198,2,926,-2.53,-158.125
bottom,1,198,3,1654,-2.53,-158.125
bottom,1,198,4,2382,-2.53,-158.125
bottom,1,198,5,3110,-2.53,-158.125
bottom,1,198,6,3838,-2.53,-158.125
bottom,1,198,7,4566,-2.53,-158.125
bottom,1,198,8,5294,-2.53,-158.125
bottom,1,198,9,6022,-2.53,-158.125
bottom,1,198,10,6750,-2.53,-158.125
bottom,1,198,11,7478,-2.53,-158.125
bottom,1,198,12,8206,-2.53,-158.125
bottom,1,198,13,8934,-2.53,-158.125
bottom,1,198,14,9662,-2.53,-158.125
bottom,1,198,15,10390,-2.53,-158.125
bottom,1,198,16,11118,-2.53,-158.125
bottom,2,198,1,14216,-2.53,-158.125
bottom,2,198,2,14944,-2.53,-158.125
bottom,2,198,3,15672,-2.53,-158.125
bottom,2,198,4,16400,-2.53,-158.125
bottom,2,198,5,17128,-2.53,-158.125
bottom,2,198,6,17856,-2.53,-158.125
bottom,2,198,7,18584,-2.53,-158.125
bottom,2,198,8,19312,-2.53,-158.125
bottom,2,198,9,20040,-2.53,-158.125
bottom,2,198,10,20768,-2.53,-158.125
bottom,2,198,11,21496,-2.53,-158.125
bottom,2,198,12,22224,-2.53,-158.125
bottom,2,198,13,22952,-2.53,-158.125
bottom,2,198,14,23680,-2.53,-158.125
bottom,2,198,15,24408,-2.53,-158.125
bottom,2,198,16,25136,-2.53,-158.125
bottom,1,199,1,199,-2.53,-158.125
bottom,1,199,2,927,-2.53,-158.125
bottom,1,199,3,1655,-2.53,-158.125
bottom,1,199,4,2383,-2.53,-158.125
bottom,1,199,5,3111,-2.53,-158.125
bottom,1,199,6,3839,-2.53,-158.125
bottom,1,199,7,4567,-2.53,-158.125
bottom,1,199,8,5295,-2.53,-158.125
bottom,1,199,9,6023,-2.53,-158.125
bottom,1,199,10,6751,-2.53,-158.125
bottom,1,199,11,7479,-2.53,-158.125
bottom,1,199,12,8207,-2.53,-158.125
bottom,1,199,13,8935,-2.53,-158.125
bottom,1,199,14,9663,-2.53,-158.125
bottom,1,199,15,10391,-2.53,-158.125
bottom,1,199,16,11119,-2.53,-158.125
bottom,2,199,1,14217,-2.53,-158.125
bottom,2,199,2,14945,-2.53,-158.125
bottom,2,199,3,15673,-2.53,-158.125
bottom,2,199,4,16401,-2.53,-158.125
bottom,2,199,5,17129,-2.53,-158.125
bottom,2,199,6,17857,-2.53,-158.125
bottom,2,199,7,18585,-2.53,-158.125
bottom,2,199,8,19313,-2.53,-158.125
bottom,2,199,9,20041,-2.53,-158.125
bottom,2,199,10,20769,-2.53,-158.125
bottom,2,199,11,21497,-2.53,-158.125
bottom,2,199,12,22225,-2.53,-158.125
bottom,2,199,13,22953,-2.53,-158.125
bottom,2,199,14,23681,-2.53,-158.125
bottom,2,199,15,24409,-2.53,-158.125
bottom,2,199,16,25137,-2.53,-158.125
bottom,1,200,1,200,-2.53,-158.125
bottom,1,200,2,928,-2.53,-158.125
bottom,1,200,3,1656,-2.53,-158.125
bottom,1,200,4,2384,-2.53,-158.125
bottom,1,200,5,3112,-2.53,-158.125
bottom,1,200,6,3840,-2.53,-158.125
bottom,1,200,7,4568,-2.53,-158.125
bottom,1,200,8,5296,-2.53,-158.125
bottom,1,200,9,6024,-2.53,-158.125
bottom,1,200,10,6752,-2.53,-158.125
bottom,1,200,11,7480,-2.53,-158.125
bottom,1,200,12,8208,-2.53,-158.125
bottom,1,200,13,8936,-2.53,-158.125
bottom,1,200,14,9664,-2.53,-158.125
bottom,1,200,15,10392,-2.53,-158.125
bottom,1,200,16,11120,-2.53,-158.125
bottom,2,200,1,14218,-2.53,-158.125
bottom,2,200,2,14946,-2.53,-158.125
bottom,2,200,3,15674,-2.53,-158.125
bottom,2,200,4,16402,-2.53,-158.125
bottom,2,200,5,17130,-2.53,-158.125
bottom,2,200,6,17858,-2.53,-158.125
bottom,2,200,7,18586,-2.53,-158.125
bottom,2,200,8,19314,-2.53,-158.125
bottom,2,200,9,20042,-2.53,-158.125
bottom,2,200,10,20770,-2.53,-158.125
bottom,2,200,11,21498,-2.53,-158.125
bottom,2,200,12,22226,-2.53,-158.125
bottom,2,200,13,22954,-2.53,-158.125
bottom,2,200,14,23682,-2.53,-158.125
bottom,2,200,15,24410,-2.53,-158.125
bottom,2,200,16,25138,-2.53,-158.125
bottom,1,201,1,201,-70.12,-4382.5
bottom,1,201,2,929,-70.12,-4382.5
bottom,1,201,3,1657,-70.12,-4382.5
bottom,1,201,4,2385,-70.12,-4382.5
bottom,1,201,5,3113,-70.12,-4382.5
bottom,1,201,6,3841,-70.12,-4382.5
bottom,1,201,7,4569,-70.12,-4382.5
bottom,1,201,8,5297,-70.12,-4382.5
bottom,1,201,9,6025,-70.12,-4382.5
bottom,1,201,10,6753,-70.12,-4382.5
bottom,1,201,11,7481,-70.12,-4382.5
bottom,1,201,12,8209,-70.12,-4382.5
