conn_id,source_file,source_line,original_command,master_node,slave_node,dof_label,system,assembly_name,reason,aux_node,rigid_element,joint_element,implementation,penalty_n_per_mm
C10-CONN-01619,apply_finite_gates_and_passages_v2.inp,51405,"CERIG,2003973,2051,UXYZ",2003973,2051,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动,2030993,2020664,2020665,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01620,apply_finite_gates_and_passages_v2.inp,51406,"CERIG,2003974,2779,UXYZ",2003974,2779,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动,2030994,2020666,2020667,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01621,apply_finite_gates_and_passages_v2.inp,51407,"CERIG,2003975,3507,UXYZ",2003975,3507,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动,2030995,2020668,2020669,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01622,apply_finite_gates_and_passages_v2.inp,51408,"CERIG,2003976,4235,UXYZ",2003976,4235,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动,2030996,2020670,2020671,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01623,apply_finite_gates_and_passages_v2.inp,51409,"CERIG,2003977,4963,UXYZ",2003977,4963,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动,2030997,2020672,2020673,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01624,apply_finite_gates_and_passages_v2.inp,51410,"CERIG,2003978,5691,UXYZ",2003978,5691,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动,2030998,2020674,2020675,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01625,apply_finite_gates_and_passages_v2.inp,51411,"CERIG,2003979,6419,UXYZ",2003979,6419,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动,2030999,2020676,2020677,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01626,apply_finite_gates_and_passages_v2.inp,51412,"CERIG,2003980,7147,UXYZ",2003980,7147,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动,2031000,2020678,2020679,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01627,apply_finite_gates_and_passages_v2.inp,51413,"CERIG,2003981,7875,UXYZ",2003981,7875,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动,2031001,2020680,2020681,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01628,apply_finite_gates_and_passages_v2.inp,51414,"CERIG,2003982,8603,UXYZ",2003982,8603,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动,2031002,2020682,2020683,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01629,apply_finite_gates_and_passages_v2.inp,51415,"CERIG,2003983,9331,UXYZ",2003983,9331,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动,2031003,2020684,2020685,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01630,apply_finite_gates_and_passages_v2.inp,51416,"CERIG,2003984,10059,UXYZ",2003984,10059,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动,2031004,2020686,2020687,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01631,apply_finite_gates_and_passages_v2.inp,51417,"CERIG,2003985,10787,UXYZ",2003985,10787,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动,2031005,2020688,2020689,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01632,apply_finite_gates_and_passages_v2.inp,51418,"CERIG,2003986,11515,UXYZ",2003986,11515,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动,2031006,2020690,2020691,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01633,apply_finite_gates_and_passages_v2.inp,51419,"CERIG,2004010,11988,UXYZ",2004010,11988,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动,2031007,2020692,2020693,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01634,apply_finite_gates_and_passages_v2.inp,51420,"CERIG,2004011,12383,UXYZ",2004011,12383,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动,2031008,2020694,2020695,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01635,apply_finite_gates_and_passages_v2.inp,51421,"CERIG,2004012,12778,UXYZ",2004012,12778,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动,2031009,2020696,2020697,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01636,apply_finite_gates_and_passages_v2.inp,51422,"CERIG,2004013,13173,UXYZ",2004013,13173,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动,2031010,2020698,2020699,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01637,apply_finite_gates_and_passages_v2.inp,51423,"CERIG,2004014,13568,UXYZ",2004014,13568,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动,2031011,2020700,2020701,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01638,apply_finite_gates_and_passages_v2.inp,51424,"CERIG,2004015,13963,UXYZ",2004015,13963,UXYZ,gate,CW1_GATE_63,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动,2031012,2020702,2020703,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01639,apply_finite_gates_and_passages_v2.inp,51425,"CERIG,2004034,2004091,ALL",2004034,2004091,ALL,gate,CW1_GATE_64,left_post 下端焊接中心线偏置：平动+转动,,2020704,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-01640,apply_finite_gates_and_passages_v2.inp,51426,"CERIG,2004073,2004092,ALL",2004073,2004092,ALL,gate,CW1_GATE_64,left_post 上端焊接中心线偏置：平动+转动,,2020705,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-01641,apply_finite_gates_and_passages_v2.inp,51427,"CERIG,2004051,2004094,ALL",2004051,2004094,ALL,gate,CW1_GATE_64,right_post 下端焊接中心线偏置：平动+转动,,2020706,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-01642,apply_finite_gates_and_passages_v2.inp,51428,"CERIG,2004080,2004095,ALL",2004080,2004095,ALL,gate,CW1_GATE_64,right_post 上端焊接中心线偏置：平动+转动,,2020707,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-01643,apply_finite_gates_and_passages_v2.inp,51429,"CERIG,2004035,620,UXYZ",2004035,620,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动,2031013,2020708,2020709,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01644,apply_finite_gates_and_passages_v2.inp,51430,"CERIG,2004036,1348,UXYZ",2004036,1348,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动,2031014,2020710,2020711,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01645,apply_finite_gates_and_passages_v2.inp,51431,"CERIG,2004037,2076,UXYZ",2004037,2076,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动,2031015,2020712,2020713,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01646,apply_finite_gates_and_passages_v2.inp,51432,"CERIG,2004038,2804,UXYZ",2004038,2804,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动,2031016,2020714,2020715,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01647,apply_finite_gates_and_passages_v2.inp,51433,"CERIG,2004039,3532,UXYZ",2004039,3532,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动,2031017,2020716,2020717,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01648,apply_finite_gates_and_passages_v2.inp,51434,"CERIG,2004040,4260,UXYZ",2004040,4260,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动,2031018,2020718,2020719,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01649,apply_finite_gates_and_passages_v2.inp,51435,"CERIG,2004041,4988,UXYZ",2004041,4988,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动,2031019,2020720,2020721,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01650,apply_finite_gates_and_passages_v2.inp,51436,"CERIG,2004042,5716,UXYZ",2004042,5716,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动,2031020,2020722,2020723,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01651,apply_finite_gates_and_passages_v2.inp,51437,"CERIG,2004043,6444,UXYZ",2004043,6444,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动,2031021,2020724,2020725,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01652,apply_finite_gates_and_passages_v2.inp,51438,"CERIG,2004044,7172,UXYZ",2004044,7172,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动,2031022,2020726,2020727,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01653,apply_finite_gates_and_passages_v2.inp,51439,"CERIG,2004045,7900,UXYZ",2004045,7900,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动,2031023,2020728,2020729,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01654,apply_finite_gates_and_passages_v2.inp,51440,"CERIG,2004046,8628,UXYZ",2004046,8628,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动,2031024,2020730,2020731,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01655,apply_finite_gates_and_passages_v2.inp,51441,"CERIG,2004047,9356,UXYZ",2004047,9356,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动,2031025,2020732,2020733,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01656,apply_finite_gates_and_passages_v2.inp,51442,"CERIG,2004048,10084,UXYZ",2004048,10084,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动,2031026,2020734,2020735,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01657,apply_finite_gates_and_passages_v2.inp,51443,"CERIG,2004049,10812,UXYZ",2004049,10812,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动,2031027,2020736,2020737,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01658,apply_finite_gates_and_passages_v2.inp,51444,"CERIG,2004050,11540,UXYZ",2004050,11540,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动,2031028,2020738,2020739,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01659,apply_finite_gates_and_passages_v2.inp,51445,"CERIG,2004074,12001,UXYZ",2004074,12001,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动,2031029,2020740,2020741,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01660,apply_finite_gates_and_passages_v2.inp,51446,"CERIG,2004075,12396,UXYZ",2004075,12396,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动,2031030,2020742,2020743,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01661,apply_finite_gates_and_passages_v2.inp,51447,"CERIG,2004076,12791,UXYZ",2004076,12791,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动,2031031,2020744,2020745,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01662,apply_finite_gates_and_passages_v2.inp,51448,"CERIG,2004077,13186,UXYZ",2004077,13186,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动,2031032,2020746,2020747,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01663,apply_finite_gates_and_passages_v2.inp,51449,"CERIG,2004078,13581,UXYZ",2004078,13581,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动,2031033,2020748,2020749,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01664,apply_finite_gates_and_passages_v2.inp,51450,"CERIG,2004079,13976,UXYZ",2004079,13976,UXYZ,gate,CW1_GATE_64,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动,2031034,2020750,2020751,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01665,apply_finite_gates_and_passages_v2.inp,51451,"CERIG,2004098,2004155,ALL",2004098,2004155,ALL,gate,CW1_GATE_65,left_post 下端焊接中心线偏置：平动+转动,,2020752,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-01666,apply_finite_gates_and_passages_v2.inp,51452,"CERIG,2004137,2004156,ALL",2004137,2004156,ALL,gate,CW1_GATE_65,left_post 上端焊接中心线偏置：平动+转动,,2020753,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-01667,apply_finite_gates_and_passages_v2.inp,51453,"CERIG,2004115,2004158,ALL",2004115,2004158,ALL,gate,CW1_GATE_65,right_post 下端焊接中心线偏置：平动+转动,,2020754,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-01668,apply_finite_gates_and_passages_v2.inp,51454,"CERIG,2004144,2004159,ALL",2004144,2004159,ALL,gate,CW1_GATE_65,right_post 上端焊接中心线偏置：平动+转动,,2020755,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-01669,apply_finite_gates_and_passages_v2.inp,51455,"CERIG,2004099,633,UXYZ",2004099,633,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动,2031035,2020756,2020757,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01670,apply_finite_gates_and_passages_v2.inp,51456,"CERIG,2004100,1361,UXYZ",2004100,1361,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动,2031036,2020758,2020759,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01671,apply_finite_gates_and_passages_v2.inp,51457,"CERIG,2004101,2089,UXYZ",2004101,2089,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动,2031037,2020760,2020761,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01672,apply_finite_gates_and_passages_v2.inp,51458,"CERIG,2004102,2817,UXYZ",2004102,2817,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动,2031038,2020762,2020763,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01673,apply_finite_gates_and_passages_v2.inp,51459,"CERIG,2004103,3545,UXYZ",2004103,3545,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动,2031039,2020764,2020765,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01674,apply_finite_gates_and_passages_v2.inp,51460,"CERIG,2004104,4273,UXYZ",2004104,4273,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动,2031040,2020766,2020767,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01675,apply_finite_gates_and_passages_v2.inp,51461,"CERIG,2004105,5001,UXYZ",2004105,5001,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动,2031041,2020768,2020769,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01676,apply_finite_gates_and_passages_v2.inp,51462,"CERIG,2004106,5729,UXYZ",2004106,5729,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动,2031042,2020770,2020771,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01677,apply_finite_gates_and_passages_v2.inp,51463,"CERIG,2004107,6457,UXYZ",2004107,6457,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动,2031043,2020772,2020773,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01678,apply_finite_gates_and_passages_v2.inp,51464,"CERIG,2004108,7185,UXYZ",2004108,7185,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动,2031044,2020774,2020775,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01679,apply_finite_gates_and_passages_v2.inp,51465,"CERIG,2004109,7913,UXYZ",2004109,7913,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动,2031045,2020776,2020777,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01680,apply_finite_gates_and_passages_v2.inp,51466,"CERIG,2004110,8641,UXYZ",2004110,8641,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动,2031046,2020778,2020779,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01681,apply_finite_gates_and_passages_v2.inp,51467,"CERIG,2004111,9369,UXYZ",2004111,9369,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动,2031047,2020780,2020781,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01682,apply_finite_gates_and_passages_v2.inp,51468,"CERIG,2004112,10097,UXYZ",2004112,10097,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动,2031048,2020782,2020783,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01683,apply_finite_gates_and_passages_v2.inp,51469,"CERIG,2004113,10825,UXYZ",2004113,10825,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动,2031049,2020784,2020785,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01684,apply_finite_gates_and_passages_v2.inp,51470,"CERIG,2004114,11553,UXYZ",2004114,11553,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动,2031050,2020786,2020787,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01685,apply_finite_gates_and_passages_v2.inp,51471,"CERIG,2004138,12006,UXYZ",2004138,12006,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动,2031051,2020788,2020789,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01686,apply_finite_gates_and_passages_v2.inp,51472,"CERIG,2004139,12401,UXYZ",2004139,12401,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动,2031052,2020790,2020791,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01687,apply_finite_gates_and_passages_v2.inp,51473,"CERIG,2004140,12796,UXYZ",2004140,12796,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动,2031053,2020792,2020793,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01688,apply_finite_gates_and_passages_v2.inp,51474,"CERIG,2004141,13191,UXYZ",2004141,13191,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动,2031054,2020794,2020795,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01689,apply_finite_gates_and_passages_v2.inp,51475,"CERIG,2004142,13586,UXYZ",2004142,13586,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动,2031055,2020796,2020797,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-01690,apply_finite_gates_and_passages_v2.inp,51476,"CERIG,2004143,13981,UXYZ",2004143,13981,UXYZ,gate,CW1_GATE_65,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动,2031056,2020798,2020799,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
