apdl_elem_id,n1,n2,orientation_node,system,assembly_name,member,section_key,material_id,section_id,length_mm,area_mm2,volume_mm3,iyy_mm4,izz_mm4,shear_correction_xz,shear_correction_xy,source_member_id
2016222,2029931,2029933,2030613,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024593,590.619418874881,1282898.931190715637,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M04-15:split_460
2016223,2029931,2029934,2030614,passage,H19,侧面腹杆,passage_brace51,65,65,2172.124536024618,590.619418874881,1282898.931190731004,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M04-16:split_461
2016224,2029920,2030126,2030615,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-01:split_462
2016225,2030126,2030127,2030616,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-01:split_463
2016226,2030127,2030128,2030617,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-01:split_464
2016227,2030128,2029924,2030618,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-01:split_465
2016228,2029924,2030131,2030619,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-02:split_466
2016229,2030131,2030130,2030620,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-02:split_467
2016230,2030130,2030129,2030621,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-02:split_468
2016231,2030129,2029926,2030622,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-02:split_469
2016232,2029926,2030132,2030623,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-03:split_470
2016233,2030132,2030133,2030624,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-03:split_471
2016234,2030133,2030134,2030625,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-03:split_472
2016235,2030134,2029930,2030626,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-03:split_473
2016236,2029930,2030137,2030627,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-04:split_474
2016237,2030137,2030136,2030628,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-04:split_475
2016238,2030136,2030135,2030629,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149402,590.619418874881,399282.862319592328,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-04:split_476
2016239,2030135,2029933,2030630,passage,H19,平面斜撑,passage_brace51,65,65,676.040864149653,590.619418874881,399282.862319740700,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M05-04:split_477
2016240,2029923,2030138,2030631,passage,H19,内部横梁,passage_brace51,65,65,375.000000000280,590.619418874881,221482.282078245858,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M06-01:split_478
2016241,2030138,2030139,2030632,passage,H19,内部横梁,passage_brace51,65,65,374.999999999827,590.619418874881,221482.282077978307,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M06-01:split_479
2016242,2030139,2030140,2030633,passage,H19,内部横梁,passage_brace51,65,65,374.999999999827,590.619418874881,221482.282077978307,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M06-01:split_480
2016243,2030140,2029924,2030634,passage,H19,内部横梁,passage_brace51,65,65,375.000000000280,590.619418874881,221482.282078245858,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M06-01:split_481
2016244,2029926,2030141,2030635,passage,H19,内部横梁,passage_brace51,65,65,375.000000000280,590.619418874881,221482.282078245858,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M06-02:split_482
2016245,2030141,2030142,2030636,passage,H19,内部横梁,passage_brace51,65,65,374.999999999827,590.619418874881,221482.282077978307,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M06-02:split_483
2016246,2030142,2030143,2030637,passage,H19,内部横梁,passage_brace51,65,65,374.999999999827,590.619418874881,221482.282077978307,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M06-02:split_484
2016247,2030143,2029927,2030638,passage,H19,内部横梁,passage_brace51,65,65,375.000000000280,590.619418874881,221482.282078245858,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M06-02:split_485
2016248,2029929,2030144,2030639,passage,H19,内部横梁,passage_brace51,65,65,375.000000000280,590.619418874881,221482.282078245858,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M06-03:split_486
2016249,2030144,2030145,2030640,passage,H19,内部横梁,passage_brace51,65,65,374.999999999827,590.619418874881,221482.282077978307,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M06-03:split_487
2016250,2030145,2030146,2030641,passage,H19,内部横梁,passage_brace51,65,65,374.999999999827,590.619418874881,221482.282077978307,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M06-03:split_488
2016251,2030146,2029930,2030642,passage,H19,内部横梁,passage_brace51,65,65,375.000000000280,590.619418874881,221482.282078245858,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H19:M3:MID-M06-03:split_489
2016252,2029915,2030120,2030643,passage,H19,纵向方矩管,passage_rhs50x30,66,66,270.000000000000,576.000000000000,155520.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-01:split_490
2016253,2030120,2030126,2030644,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-01:split_491
2016254,2030126,2030138,2030645,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-01:split_492
2016255,2030138,2030129,2030646,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-01:split_493
2016256,2030129,2030141,2030647,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-01:split_494
2016257,2030141,2030132,2030648,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-01:split_495
2016258,2030132,2030144,2030649,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-01:split_496
2016259,2030144,2030135,2030650,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-01:split_497
2016260,2030135,2030123,2030651,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-01:split_498
2016261,2030123,2029972,2030652,passage,H19,纵向方矩管,passage_rhs50x30,66,66,170.000000000000,576.000000000000,97920.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-01:split_499
2016262,2029972,2029937,2030653,passage,H19,纵向方矩管,passage_rhs50x30,66,66,100.000000000000,576.000000000000,57600.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-01:split_500
2016263,2029916,2030121,2030654,passage,H19,纵向方矩管,passage_rhs50x30,66,66,270.000000000000,576.000000000000,155520.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-02:split_501
2016264,2030121,2030127,2030655,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-02:split_502
2016265,2030127,2030139,2030656,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-02:split_503
2016266,2030139,2030130,2030657,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-02:split_504
2016267,2030130,2030142,2030658,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-02:split_505
2016268,2030142,2030133,2030659,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-02:split_506
2016269,2030133,2030145,2030660,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-02:split_507
2016270,2030145,2030136,2030661,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-02:split_508
2016271,2030136,2030124,2030662,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1125.000000000000,576.000000000000,648000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-02:split_509
2016272,2030124,2029971,2030663,passage,H19,纵向方矩管,passage_rhs50x30,66,66,170.000000000000,576.000000000000,97920.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-02:split_510
2016273,2029971,2029938,2030664,passage,H19,纵向方矩管,passage_rhs50x30,66,66,100.000000000000,576.000000000000,57600.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-02:split_511
2016274,2029917,2030122,2030665,passage,H19,纵向方矩管,passage_rhs50x30,66,66,270.000000000000,576.000000000000,155520.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-03:split_512
2016275,2030122,2030128,2030666,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-03:split_513
2016276,2030128,2030140,2030667,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-03:split_514
2016277,2030140,2030131,2030668,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-03:split_515
2016278,2030131,2030143,2030669,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-03:split_516
2016279,2030143,2030134,2030670,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-03:split_517
2016280,2030134,2030146,2030671,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-03:split_518
2016281,2030146,2030137,2030672,passage,H19,纵向方矩管,passage_rhs50x30,66,66,562.500000000000,576.000000000000,324000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-03:split_519
2016282,2030137,2030125,2030673,passage,H19,纵向方矩管,passage_rhs50x30,66,66,1687.500000000000,576.000000000000,972000.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-03:split_520
2016283,2030125,2029970,2030674,passage,H19,纵向方矩管,passage_rhs50x30,66,66,170.000000000000,576.000000000000,97920.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-03:split_521
2016284,2029970,2029939,2030675,passage,H19,纵向方矩管,passage_rhs50x30,66,66,100.000000000000,576.000000000000,57600.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H19:M3:MID-M07-03:split_522
2016285,2029942,2029944,2030676,passage,H19,主弦杆,passage_chord152,63,63,150.000000000000,2752.035164544659,412805.274681698822,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_523
2016286,2029944,2029947,2030677,passage,H19,主弦杆,passage_chord152,63,63,450.000000000000,2752.035164544659,1238415.824045096524,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_524
2016287,2029947,2030037,2030678,passage,H19,主弦杆,passage_chord152,63,63,140.000000000000,2752.035164544659,385284.923036252265,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_525
2016288,2030037,2030035,2030679,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_526
2016289,2030035,2030033,2030680,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_527
2016290,2030033,2029950,2030681,passage,H19,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_528
2016291,2029950,2030031,2030682,passage,H19,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_529
2016292,2030031,2030029,2030683,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_530
2016293,2030029,2030027,2030684,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_531
2016294,2030027,2030025,2030685,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_532
2016295,2030025,2029952,2030686,passage,H19,主弦杆,passage_chord152,63,63,135.000000000000,2752.035164544659,371524.747213528957,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_533
2016296,2029952,2030023,2030687,passage,H19,主弦杆,passage_chord152,63,63,125.000000000000,2752.035164544659,344004.395568082400,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_534
2016297,2030023,2029955,2030688,passage,H19,主弦杆,passage_chord152,63,63,950.000000000000,2752.035164544659,2614433.406317425892,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_535
2016298,2029955,2030021,2030689,passage,H19,主弦杆,passage_chord152,63,63,750.000000000000,2752.035164544659,2064026.373408494284,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_536
2016299,2030021,2030019,2030690,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_537
2016300,2030019,2029957,2030691,passage,H19,主弦杆,passage_chord152,63,63,65.000000000000,2752.035164544659,178882.285695402825,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_538
2016301,2029957,2030017,2030692,passage,H19,主弦杆,passage_chord152,63,63,195.000000000000,2752.035164544659,536646.857086208533,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_539
2016302,2030017,2030015,2030693,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_540
2016303,2030015,2030013,2030694,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_541
2016304,2030013,2030011,2030695,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_542
2016305,2030011,2029960,2030696,passage,H19,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_543
2016306,2029960,2030009,2030697,passage,H19,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_544
2016307,2030009,2030007,2030698,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_545
2016308,2030007,2029966,2030699,passage,H19,主弦杆,passage_chord152,63,63,350.000000000000,2752.035164544659,963212.307590630604,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_546
2016309,2029966,2029940,2030700,passage,H19,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-01:split_547
2016310,2029941,2029946,2030701,passage,H19,主弦杆,passage_chord152,63,63,600.000000000000,2752.035164544659,1651221.098726795288,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-02:split_548
2016311,2029946,2029949,2030702,passage,H19,主弦杆,passage_chord152,63,63,760.000000000000,2752.035164544659,2091546.725053940900,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-02:split_549
2016312,2029949,2029954,2030703,passage,H19,主弦杆,passage_chord152,63,63,2150.000000000000,2752.035164544659,5916875.603771016933,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-02:split_550
2016313,2029954,2029959,2030704,passage,H19,主弦杆,passage_chord152,63,63,2150.000000000000,2752.035164544659,5916875.603771016933,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-02:split_551
2016314,2029959,2029965,2030705,passage,H19,主弦杆,passage_chord152,63,63,770.000000000000,2752.035164544659,2119067.076699387282,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-02:split_552
2016315,2029965,2029935,2030706,passage,H19,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-02:split_553
2016316,2029943,2029945,2030707,passage,H19,主弦杆,passage_chord152,63,63,150.000000000000,2752.035164544659,412805.274681698822,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_554
2016317,2029945,2029948,2030708,passage,H19,主弦杆,passage_chord152,63,63,450.000000000000,2752.035164544659,1238415.824045096524,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_555
2016318,2029948,2030036,2030709,passage,H19,主弦杆,passage_chord152,63,63,140.000000000000,2752.035164544659,385284.923036252265,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_556
2016319,2030036,2030034,2030710,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_557
2016320,2030034,2030032,2030711,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_558
2016321,2030032,2029951,2030712,passage,H19,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_559
2016322,2029951,2030030,2030713,passage,H19,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_560
2016323,2030030,2030028,2030714,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_561
2016324,2030028,2030026,2030715,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_562
2016325,2030026,2030024,2030716,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_563
2016326,2030024,2029953,2030717,passage,H19,主弦杆,passage_chord152,63,63,135.000000000000,2752.035164544659,371524.747213528957,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_564
2016327,2029953,2030022,2030718,passage,H19,主弦杆,passage_chord152,63,63,125.000000000000,2752.035164544659,344004.395568082400,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_565
2016328,2030022,2029956,2030719,passage,H19,主弦杆,passage_chord152,63,63,950.000000000000,2752.035164544659,2614433.406317425892,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_566
2016329,2029956,2030020,2030720,passage,H19,主弦杆,passage_chord152,63,63,750.000000000000,2752.035164544659,2064026.373408494284,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_567
2016330,2030020,2030018,2030721,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_568
2016331,2030018,2029958,2030722,passage,H19,主弦杆,passage_chord152,63,63,65.000000000000,2752.035164544659,178882.285695402825,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_569
2016332,2029958,2030016,2030723,passage,H19,主弦杆,passage_chord152,63,63,195.000000000000,2752.035164544659,536646.857086208533,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_570
2016333,2030016,2030014,2030724,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_571
2016334,2030014,2030012,2030725,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_572
2016335,2030012,2030010,2030726,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_573
2016336,2030010,2029964,2030727,passage,H19,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_574
2016337,2029964,2030008,2030728,passage,H19,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_575
2016338,2030008,2030006,2030729,passage,H19,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_576
2016339,2030006,2029967,2030730,passage,H19,主弦杆,passage_chord152,63,63,350.000000000000,2752.035164544659,963212.307590630604,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_577
2016340,2029967,2029936,2030731,passage,H19,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H19:RT:TAIL-M01-03:split_578
2016341,2029947,2029946,2030732,passage,H19,端部横架,passage_frame102,64,64,1858.090417606249,1231.504320207199,2288246.376617693808,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H19:RT:TAIL-M02-01:split_579
